89,49,55
89,49,56
89,49,57
89,50,56
89,50,57
90,48,55
90,49,55
90,49,56
90,49,57
90,50,55
90,50,56
90,50,57
90,50,58
90,51,57
90,51,58
90,53,53
90,53,54
90,53,57
90,54,51
90,54,52
90,54,53
90,54,54
90,54,55
90,54,56
90,54,57
90,55,50
90,55,51
90,55,52
90,55,53
90,55,54
90,55,55
90,55,56
90,56,49
90,56,50
90,56,51
90,56,52
90,56,53
90,56,54
90,56,55
90,56,56
90,57,48
90,57,49
90,57,50
90,57,51
90,58,47
90,58,48
90,58,49
90,58,50
90,59,47
90,59,48
90,59,49
90,59,50
90,60,47
90,60,48
90,60,49
90,60,50
90,61,47
90,61,48
90,61,49
90,61,50
90,62,47
90,62,48
90,62,49
90,62,50
90,63,46
90,63,47
90,63,48
90,64,46
90,64,47
90,64,48
91,48,55
91,48,56
91,48,57
91,49,55
91,49,56
91,49,57
91,49,58
91,49,59
91,50,55
91,50,56
91,50,57
91,50,58
91,50,59
91,50,60
91,51,57
91,51,58
91,51,59
91,51,60
91,52,56
91,52,57
91,52,58
91,52,59
91,52,60
91,53,50
91,53,51
91,53,52
91,53,53
91,53,54
91,53,55
91,53,56
91,53,57
91,53,58
91,53,59
91,53,60
91,54,49
91,54,50
91,54,51
91,54,52
91,54,53
91,54,54
91,54,55
91,54,56
91,54,57
91,54,58
91,54,59
91,54,60
91,55,48
91,55,49
91,55,51
91,55,52
91,55,53
91,55,54
91,55,55
91,55,56
91,55,57
91,55,58
91,56,47
91,56,48
91,56,51
91,56,52
91,56,53
91,56,54
91,56,55
91,56,56
91,56,57
91,57,47
91,57,50
91,57,51
91,57,52
91,57,53
91,57,54
91,58,46
91,58,47
91,58,49
91,58,50
91,58,51
91,58,52
91,59,46
91,59,47
91,59,49
91,59,50
91,59,51
91,60,46
91,60,47
91,60,49
91,60,50
91,60,51
91,61,47
91,61,50
91,62,47
91,62,50
91,63,49
91,63,50
91,64,49
92,49,55
92,49,56
92,49,57
92,49,58
92,49,59
92,50,55
92,50,56
92,50,57
92,50,58
92,50,59
92,51,56
92,51,57
92,51,58
92,51,59
92,51,60
92,52,52
92,52,53
92,52,56
92,52,57
92,52,58
92,52,59
92,52,60
92,53,49
92,53,50
92,53,51
92,53,52
92,53,53
92,53,54
92,53,55
92,53,56
92,53,57
92,53,58
92,53,59
92,53,60
92,54,49
92,54,50
92,54,51
92,54,52
92,54,53
92,54,54
92,54,55
92,54,56
92,54,57
92,54,58
92,54,59
92,54,60
92,55,47
92,55,48
92,55,52
92,55,53
92,55,54
92,55,55
92,55,56
92,55,57
92,55,58
92,56,47
92,56,48
92,56,51
92,56,52
92,56,53
92,56,54
92,56,55
92,56,56
92,56,57
92,56,58
92,57,46
92,57,47
92,57,51
92,57,52
92,57,53
92,57,54
92,57,55
92,58,46
92,58,50
92,58,51
92,58,52
92,59,46
92,59,50
92,59,51
92,60,47
92,60,50
92,60,51
92,61,47
92,61,51
92,62,50
92,63,49
92,63,50
92,64,49
92,64,50
93,48,55
93,48,56
93,49,55
93,49,56
93,49,57
93,49,58
93,50,55
93,50,56
93,50,57
93,50,58
93,51,52
93,51,56
93,51,57
93,51,58
93,51,59
93,51,60
93,51,61
93,52,51
93,52,52
93,52,53
93,52,54
93,52,55
93,52,56
93,52,57
93,52,58
93,52,59
93,52,60
93,52,61
93,53,49
93,53,50
93,53,51
93,53,52
93,53,53
93,53,54
93,53,55
93,53,56
93,53,57
93,53,58
93,53,59
93,53,60
93,54,49
93,54,50
93,54,53
93,54,54
93,54,55
93,54,56
93,54,57
93,54,58
93,54,59
93,54,60
93,55,47
93,55,48
93,55,53
93,55,57
93,55,58
93,55,59
93,56,47
93,56,48
93,56,51
93,56,52
93,56,53
93,56,54
93,56,55
93,56,56
93,56,57
93,56,58
93,57,46
93,57,50
93,57,51
93,57,52
93,57,53
93,57,54
93,57,55
93,57,56
93,58,45
93,58,46
93,58,50
93,58,51
93,58,52
93,58,54
93,59,49
93,59,50
93,59,51
93,60,50
93,60,51
93,60,52
93,61,51
93,62,50
93,62,51
93,63,49
93,63,50
93,64,49
93,64,50
94,48,55
94,48,56
94,48,57
94,48,58
94,49,55
94,49,56
94,49,57
94,49,58
94,50,55
94,50,56
94,50,57
94,50,58
94,51,51
94,51,52
94,51,56
94,51,57
94,51,58
94,51,60
94,51,61
94,52,50
94,52,51
94,52,52
94,52,53
94,52,54
94,52,55
94,52,56
94,52,57
94,52,58
94,52,60
94,52,61
94,53,49
94,53,50
94,53,51
94,53,52
94,53,53
94,53,54
94,53,55
94,53,56
94,53,59
94,53,60
94,54,49
94,54,50
94,54,53
94,54,54
94,54,55
94,54,59
94,54,60
94,55,47
94,55,48
94,55,49
94,55,57
94,55,58
94,55,59
94,56,47
94,56,48
94,56,51
94,56,52
94,56,53
94,56,54
94,56,55
94,56,56
94,56,57
94,56,58
94,57,45
94,57,46
94,57,50
94,57,51
94,57,52
94,57,53
94,57,54
94,57,55
94,57,56
94,58,45
94,58,46
94,58,49
94,58,50
94,58,51
94,58,52
94,58,54
94,59,49
94,59,50
94,59,51
94,60,50
94,60,51
94,60,52
94,61,50
94,61,51
94,62,50
94,62,51
94,63,49
94,63,50
94,64,49
95,48,57
95,48,58
95,49,55
95,49,56
95,49,57
95,50,55
95,50,56
95,50,57
95,50,61
95,50,62
95,51,51
95,51,52
95,51,53
95,51,56
95,51,57
95,51,60
95,51,61
95,51,62
95,52,50
95,52,51
95,52,52
95,52,53
95,52,54
95,52,55
95,52,56
95,52,57
95,52,60
95,52,61
95,53,49
95,53,50
95,53,52
95,53,53
95,53,54
95,53,55
95,53,56
95,53,59
95,53,60
95,54,49
95,54,50
95,54,53
95,54,54
95,54,59
95,54,60
95,55,46
95,55,47
95,55,48
95,55,49
95,55,52
95,55,53
95,55,57
95,55,58
95,55,59
95,56,46
95,56,47
95,56,48
95,56,51
95,56,52
95,56,53
95,56,54
95,56,55
95,56,56
95,56,57
95,56,58
95,57,45
95,57,46
95,57,47
95,57,50
95,57,51
95,57,52
95,57,53
95,57,54
95,57,55
95,57,56
95,58,45
95,58,46
95,58,49
95,58,50
95,58,51
95,58,52
95,58,53
95,58,54
95,59,49
95,59,50
95,59,51
95,60,49
95,60,50
