,cPC4
C1QL2,1.3854905024972552
C1QL3,-2.0178089140617903
C1QTNF3,-0.005681083139305226
C1R,0.29098776652513775
C1RL,-0.09173679554674036
C1S,-0.4245353296963984
C1orf115,-1.0071422158569692
C1orf194,-0.24481135166960435
C1orf198,-0.25541702599910443
C1orf21,-2.198683283485792
C1orf216,0.5939541389515749
C1orf226,-1.6170242835478519
C1orf50,-0.2594073353740195
C1orf61,0.4945819889284262
C1orf74,1.158922655069074
C20orf196,1.0297871253856994
C20orf27,1.0272533068809375
C20orf96,0.8539400010030657
C2CD2L,1.0351654590944583
C2CD4C,-2.018886842424177
C2CD5,-0.2691472706369209
C2orf27A,-0.23151709864174758
C2orf49,-0.9711106038207598
C2orf69,-0.723796827070251
C2orf73,0.12299650658980661
C2orf80,-0.563453729450358
C3,2.2588725560651812
C3orf14,-0.7711393982959737
C3orf70,0.8783760286973724
C3orf80,-1.0679958481385574
C4orf48,0.5624877069624793
C5orf30,1.2425897925605878
C5orf42,0.6201656302641755
C5orf49,-1.172456661869446
C6orf118,0.6766933358467141
C6orf120,-0.279664039620618
C6orf52,-0.5289133964490419
C6orf62,-1.0056308553032274
C7orf13,1.024811746535277
C7orf50,1.0637989346356231
C8orf34,-0.6373742929858196
C8orf44,0.8819461804411128
C8orf46,-0.825347649367457
C9orf116,-0.15516211904143606
C9orf129,-0.6944203135344792
C9orf16,1.6741962029369113
C9orf40,-0.09610611433745557
C9orf72,-0.17167863828561458
CA10,-0.6648182726721723
CA11,0.3345675103595109
CA12,1.012076698392613
CA4,1.7208761583272512
CA5B,-0.35189931674982644
CA8,0.5516671184134493
CAB39,-0.6155101475377102
CAB39L,-0.1933993085065372
CABLES1,1.5469927189325274
CABYR,-0.20691365669422057
CACFD1,0.6249271568675779
CACHD1,-0.2425221361915777
CACNA1B,0.5435702872689072
CACNA1C,0.9265198556135525
CACNA1E,0.009850429101368678
CACNA1G,1.1519419875387162
CACNA1H,0.03483417846061012
CACNA1I,0.4773785475963993
CACNB1,-0.81828468184316
CACNB2,-1.3357095556882637
CACNB3,2.0730005301991863
CACNG3,-0.0013679928732494955
CACNG4,0.27481841558623143
CACNG7,-0.13285089251447632
CACNG8,0.8623853668543862
CADM1,-0.5151025949591208
CADM2,0.29391405040001256
CADM3,1.2266390365734785
CADPS,-0.4853076279466803
CADPS2,0.8211620792059567
CALB1,0.3969778072092759
CALB2,-0.13035167535244296
CALCOCO2,-1.303215338952441
CALCRL,-0.9958810551700087
CALHM1,-0.8752786959292957
CALHM2,0.5743732949864567
CALHM6,0.8355178708877565
CALM1,-0.2972407953082116
CALM3,0.5840078800793584
CALML3,-1.1882000705272273
CALN1,-0.8675014795170237
CALR,0.9322041689760833
CALU,0.03280245077217641
CAMK1,2.1957545175580506
CAMK1G,-1.5019239154295858
CAMK2A,0.775135183079155
CAMK2D,0.1718537595347818
CAMK2G,-0.695534700332446
CAMK2N1,0.7550039534263718
CAMK2N2,1.4643766413572892
CAMK4,2.477684203788743
CAMKK1,1.6658342634195937
CAMKMT,-1.0330003831366943
CAMKV,1.025845592311532
CAMSAP3,0.9116325183251894
CAMTA2,1.1793787703094996
CAND2,-0.8134572318713365
CANX,-0.5023892903160404
CAP1,-0.3813373359983692
CAP2,-0.9491061264269066
CAPG,-0.8042249359605421
CAPN1,0.19501735463190717
CAPN12,0.5412949847752738
CAPNS1,0.38125633640085793
CAPRIN1,-0.712242784437011
CAPRIN2,0.28775328416151824
CAPZB,-1.075796960322508
CARD6,0.41653427614337296
CARHSP1,0.8849869850944279
CARMIL2,1.203867935418356
CARMIL3,-0.7682103963652134
CARS,0.5253943983928027
CARTPT,1.3135179067846667
CASC15,1.655727322222253
CASC2,0.014791814632621154
CASK,0.30781696004848896
CASP10,0.5895048670139974
CASQ1,-0.19920988442699425
CASTOR1,-0.3322315705605076
CAV2,0.27472867972742043
CAVIN3,2.4852278210268994
CBFA2T3,-0.878971627216494
CBFB,-0.5163812428668064
CBLB,0.5476755883413938
CBLN1,-1.2388683395941162
CBLN2,-2.715038062048202
CBLN4,0.126405120098652
CBX6,0.06349945207125926
CBX7,0.7468359087575218
CC2D2B,-0.3061495362147538
CCBE1,-2.569045353467055
CCDC112,-0.6848830686875829
CCDC12,1.4171279649248274
CCDC120,-1.4383192043197852
CCDC124,0.7925067834624745
CCDC14,-0.16693376173850946
CCDC148,-0.12281551559112724
CCDC15,-0.156314089817715
CCDC152,3.5895653918697064
CCDC153,-0.6008242706493954
CCDC159,0.4785715333788131
CCDC167,-0.19757908660793388
CCDC171,-0.34567553542178614
CCDC177,0.43216560927844877
CCDC189,-1.0261850696027672
CCDC191,-0.09542820521884718
CCDC24,0.6526588603029189
CCDC28A,-1.4514751599715714
CCDC3,-1.3009191446611772
CCDC32,0.8319722928244847
CCDC34,0.6213796117065225
CCDC47,1.6944128987781526
CCDC50,0.1051506553087714
CCDC6,0.6870953406081578
CCDC65,-0.0876795953136074
CCDC68,-0.4843530565280198
CCDC71L,-1.6237112624670793
CCDC77,-0.7446594198016209
CCDC8,-0.45006950852863264
CCDC80,-0.294646666499944
CCDC82,-0.9313850036800528
CCDC85A,0.12552044602181725
CCDC85C,0.05934622368358969
CCDC88A,-0.5750638394025381
CCDC88B,2.442757633506578
CCDC9,0.8134555785878503
CCDC90B,-0.7665739981257358
CCDC92,-1.282297184164654
CCEPR,0.2587650583432382
CCK,-0.8557197796921387
CCKBR,-1.0315224348160876
CCL2,-0.23912638671130196
CCL28,0.09773005230504009
CCM2,0.176013473760357
CCNA1,-0.2985913070915001
CCNB3,0.08675112363887938
CCND2,-0.4025381473433665
CCND2-AS1,0.33188723216731475
CCNDBP1,-0.0031286397470908435
CCNG2,1.3014906539694049
CCNH,-1.8754259122264438
CCNK,-0.13390810970197786
CCNL2,-0.760321630074942
CCNO,1.6847360567109704
CCNT2,0.4894842925939332
CCNY,-1.3361778573298757
CCNYL1,-2.041282711879829
CCR1,1.5668739381266228
CCSER1,-0.7630725779127098
CCT2,-0.4363979848793814
CCT4,-0.3838269693315508
CCT5,-1.4750887647276558
CCT7,0.15533327947535558
CCZ1P-OR7E38P,0.8043924711397276
CD163L1,-0.5548963518388202
CD200,0.46516426725556426
CD226,0.4812618066044512
CD24,-1.823374878249028
CD247,1.1250397819171052
CD248,-0.6880084569668218
CD2BP2,0.18809995038120572
CD33,1.889369847286336
CD3EAP,0.21766320940542444
CD44,-0.4387062656792255
CD47,0.28134283946548405
CD52,-0.003359220398435066
CD53,2.1810257230785806
CD55,-0.73824720574251
CD58,0.05623988275148981
CD59,0.35270362491251167
CD6,-1.7956383800724638
CD63,-1.456947294130179
CD68,1.511861204944273
CD74,1.784533060072252
CD81,-0.4768580765141667
CD82,0.711270312583617
CD83,-0.64086414602864
CD84,1.4910789054549172
CD99,0.1333361892032962
CDC123,0.5327907355264894
CDC14A,-0.8654813556718028
CDC14B,-0.402064553033042
CDC34,-0.2866846405206144
CDC37,0.4522004935083285
CDC42,-0.49013920786471665
CDC42SE2,0.5656670869292578
CDC6,0.8343558443596544
CDC7,-0.9225345400157399
CDCA5,0.7187487029376431
CDH10,-2.4207165101471744
CDH11,-1.6489918043794691
CDH12,1.686587524560105
CDH13,-1.667579914197385
CDH18,0.10152334043385239
CDH2,-1.1916741081898212
CDH22,0.17784440250267386
CDH4,0.8938834356201268
CDH8,1.259104199774604
CDH9,-0.9921727241595842
CDHR1,-2.972552250476996
CDIP1,0.6941724712296675
CDIPT,1.0211106162719907
CDK10,0.4795765257210858
CDK17,-0.09308040531129538
CDK20,0.17908684169448139
CDK5,1.1069472598529828
CDK5RAP2,0.4301550015005065
CDK9,0.18992671095162675
CDKL3,0.6077314559546402
CDKN2AIPNL,0.23953626243976187
CDKN2C,1.1166820553146921
CDKN2D,-1.0430810595405513
CDKN3,0.21962417682455848
CDS2,-1.9042533217008353
CDYL2,-0.40623117794160707
CEBPA,0.8847176775891065
CECR2,-0.0035713592087192026
CELF1,0.6862560398584082
CELF3,-1.3149408770197684
CELF4,0.5102592123587895
CELF5,-0.5709450049888272
CELSR2,1.1419808617526062
CELSR3,0.43561314037260335
CENPBD1P1,0.5936804602489272
CENPF,-0.8107399921995112
CENPJ,1.9008887568396664
CENPK,1.608350671478219
CENPM,0.6968258157287767
CENPQ,0.31235973627355734
CENPV,0.8098759396289853
CENPVL3,0.5989483710023581
CENPW,-0.1599588246485641
CEP112,-2.2716293012882907
CEP120,-0.7509212839879759
CEP126,-0.9825012179252713
CEP135,-0.09869299275862838
CEP162,0.05750886427925414
CEP170B,-0.04828857473629265
CEP68,-0.5753942730321284
CEP70,-1.2379863236735733
CEP72,0.6762432803270955
CEP83,0.516185852762358
CEP89,-0.36857540275898326
CEPT1,0.4282262563399865
CERS6,-0.2774959465120302
CES4A,-0.6261017363251671
CETN2,-0.09038893326795468
CETN3,-0.0640612337514674
CFAP161,-0.5040405681670506
CFAP20,0.8833725632728149
CFAP44,-0.4980348806387641
CFAP52,-0.631572728809271
