,cPC2
ADGRB3,0.12420366690738203
ADGRG1,2.914746334230599
ADGRG6,-2.150849228551164
ADGRL2,-1.4825827133661007
ADGRL3,-0.28383743117470966
ADGRV1,2.328005306903433
ADH5,0.6103212515316305
ADI1,2.2198983825784264
ADIPOR1,-1.7392775413081072
ADIRF,2.16294308831577
ADK,0.4725747223566233
ADM,0.20520952354263372
ADM5,-0.87127819426288
ADNP,-0.5040578770674449
ADO,0.003956602374350603
ADRA1B,0.5132636860779676
ADRA2A,-2.704922447757995
ADRA2C,1.8955590352485217
ADRB1,-1.3935002008713941
ADRB2,1.7055620464463486
ADSS,1.0680390915674727
ADTRP,-0.4104951826684629
AES,1.299055828451425
AFAP1L1,-1.9523933329181875
AFF2,-2.093518809111121
AFTPH,-1.7561965859967126
AGAP1,1.4005367341885868
AGAP2,-0.9231801071295331
AGAP3,0.9152246063720798
AGBL4,-1.3468461227680402
AGFG2,2.5947662373025078
AGGF1,2.0191435100477895
AGL,-1.2457138418206188
AGMAT,0.617503265759538
AGO4,-1.6216578665085595
AGPAT3,-1.0734218131817679
AGPAT5,1.190479086464037
AGRN,-0.8824199871084768
AGTPBP1,0.6732722247398341
AHCY,0.7314971887548392
AHCYL1,1.877268332413278
AHNAK,0.06829854576098204
AHRR,-1.8219772152632931
AHSG,-2.021734620092286
AIF1,3.0117588785795473
AIFM2,1.1213708120827157
AIFM3,1.2540573051258836
AIM2,-2.0813338484234256
AJAP1,-2.2411801255770354
AK3,0.01464718502548915
AK4,0.6923501392520957
AK5,-2.3290052833128256
AK8,-0.8226619716000146
AKAP13,-0.7531469431032892
AKAP5,-0.5301123915221351
AKAP8,1.463233667653898
AKIRIN1,-0.8886997898266796
AKIRIN2,-2.628098023579567
AKR7A2,3.6342489388263424
AKR7L,3.055300369458931
AKT3,-0.5975528941402677
ALAS1,1.9416172715760243
ALCAM,0.8895018797002043
ALDH1B1,-0.8465232663796503
ALDH1L2,-1.236807379613699
ALDH2,4.224074645632751
ALDH3A2,-1.4946922939874092
ALDH3B1,-0.5945464885841674
ALDH5A1,-0.31938487088746337
ALDH6A1,3.4339689382679492
ALDH7A1,1.9506473364712758
ALDH9A1,2.677471195388414
ALDOA,2.1731277152791573
ALG10B,-2.495383914410377
ALG13,0.24181077994763714
ALG5,2.101425067505293
ALG8,1.3582953457287004
ALK,2.171722666952022
ALKAL2,0.7983557007272454
ALMS1P1,-0.13709422967281226
ALOX5,2.8491740319754078
ALOX5AP,2.2402566218540616
ALPK1,-0.4817521080765465
ALPL,-0.8155388084228371
ALS2,-2.570433764863835
ALS2CR12,-0.3700872810522376
AMER2,-0.9239067453891723
AMER3,-1.417127100610344
AMFR,-1.5460617678650657
AMIGO2,1.043028720611042
AMMECR1,-3.0495344423670923
AMMECR1L,0.13646608384853542
AMN1,2.4399119676179377
AMPD2,2.1211678923545443
AMPH,-1.602178625779097
AMZ1,1.4808719613050825
AMZ2,2.6961683739219726
AMZ2P1,0.06030311632085528
ANAPC11,2.9663393991887577
ANAPC15,2.3093612137427
ANAPC4,-1.7107899486565257
ANGEL2,-1.1293121139467541
ANK3,0.04544865124063867
ANKIB1,-0.4943273469102438
ANKLE2,0.4270219557524297
ANKRA2,-2.464271452946487
ANKRD11,0.06782847536697201
ANKRD13D,0.11524605376645805
ANKRD18B,-0.4355422174114031
ANKRD19P,-0.6738016434245313
ANKRD2,0.6352056631980563
ANKRD20A11P,-0.029906013576431096
ANKRD20A5P,0.08244891127212138
ANKRD24,-0.709601170466211
ANKRD26,-0.9253235284883656
ANKRD28,-0.3548895152824391
ANKRD30BP2,-0.783670710835849
ANKRD34A,-0.4016397420090459
ANKRD36BP2,-0.7040195108243625
ANKRD39,0.5331837670614464
ANKRD45,-0.7725083455336966
ANKRD46,-0.14943028832567823
ANKRD49,-2.308110938496316
ANKRD50,-0.24539559408132963
ANKRD6,0.24802512283577946
ANKRD9,-0.4195355516643755
ANKS3,-1.6201411776916514
ANKS6,-0.8601493692053447
ANKZF1,-1.5995210818655234
ANO2,0.8812790960615332
ANO3,0.786322706691445
ANO6,-0.7920212644798227
ANOS1,2.263798119720079
ANP32E,1.831058227633796
ANXA1,-0.8092529048465906
ANXA11,-1.5286095806709392
ANXA2,2.5010533994979443
ANXA4,2.9746392670341932
ANXA7,-0.953663358297869
AOAH,0.6866160597072648
AP1G2,-2.8145438662386097
AP1M1,0.08297214753951891
AP1S1,2.905753490660122
AP2B1,0.03613816768566706
AP2M1,1.2980184483946116
AP2S1,1.2492323376362413
AP3B1,0.7293563805877262
AP3B2,-0.7976742895318713
AP3D1,2.312908005628899
AP3M1,-1.130526423622506
AP3M2,0.8876990214798086
AP3S1,0.24487871451037388
AP4M1,0.011144494474807127
AP4S1,0.15149340090718985
AP5B1,-1.29393766665444
AP5S1,-0.6598657235002531
APBA1,-1.3487749409174914
APBA2,-1.009518639572375
APBB1,1.9706465325881266
APBB1IP,2.50049780397236
APBB3,1.169656915225472
APC,-0.956695501391604
APEH,2.5629888554077707
APH1B,0.16222429749512765
APLN,2.072851274501012
APLNR,1.3236108318687252
APMAP,-1.338516545795739
APOC1,2.21521408860711
APOE,3.014811894021237
APOM,1.4077793419352067
APOO,-0.2307459904460201
APOOL,0.06906057637587609
APOPT1,0.5420300564087088
APP,-1.43891919338709
APPL1,1.1910050141669488
APPL2,-0.4974984363242796
APRT,-1.213903955337267
AQP1,1.5690041427003907
AQP11,1.3737302049639708
AQP4,2.22909865404295
AQP5,2.517612791868783
AQP6,1.2442613771229316
AQR,-2.7760377791370385
ARAP2,-0.4952265262415539
ARF3,-0.585992841869967
ARF5,0.20842254709189276
ARFGAP1,-1.630826627363167
ARFGEF3,1.2840292814894076
ARGLU1,-2.341668215420242
ARHGAP10,-3.178176486561748
ARHGAP12,-0.5339775001778431
ARHGAP18,0.1895366482110105
ARHGAP19,-0.7393218259324718
ARHGAP20,1.047893633956497
ARHGAP22,-0.42017858362942
ARHGAP25,2.467329995338538
ARHGAP26,-2.699791574540315
ARHGAP28,-1.5184870536023194
ARHGAP29,-2.040983287024418
ARHGAP32,-1.3884388397904288
ARHGAP33,1.1744015403805548
ARHGAP36,-0.6349294190953856
ARHGAP4,1.6228440354601992
ARHGAP42,0.9627200486559517
ARHGAP45,3.2876657587843723
ARHGAP5-AS1,1.7061036904959077
ARHGAP6,0.5019124541631034
ARHGDIA,0.20632224015030007
ARHGDIB,3.071855103364408
ARHGDIG,1.9226325195360738
ARHGEF10L,0.16998336058904978
ARHGEF12,0.626463815150552
ARHGEF16,0.0880907265218654
ARHGEF17,-0.2787399540993374
ARHGEF2,-0.27607415316409645
ARHGEF25,-2.121057173575384
ARHGEF28,-0.6767748825262442
ARHGEF3,-3.836601123809846
ARHGEF4,0.6493333236391372
ARHGEF40,2.5704388766520023
ARHGEF6,-0.8270282171864626
ARHGEF7,0.009195651754997338
ARHGEF9,0.5557962085172923
ARID1A,-1.29210778201661
ARID3B,-3.0360315853080806
ARID5A,-2.746759221580459
ARL10,-1.3465316446911424
ARL14EP,-0.21347126848399145
ARL15,-1.4442508481986778
ARL16,1.835161572763895
ARL4A,-1.1135017780493472
ARL4C,-1.5348843348462857
ARL5A,-0.9147244885917413
ARL8B,-1.417147344256977
ARL9,-1.1714130004871381
ARMC10,1.335006138269063
ARMC2,-1.225210551273214
ARMC7,-2.7422494417537933
ARMCX1,2.2547308061757185
ARMCX2,1.5304944341314395
ARNT2,1.1530437512168679
ARNTL,-1.076884778458567
ARNTL2,-2.2248629132842774
ARPC2,-0.7134316504782171
ARPC5,-1.2562334240969708
ARPP19,0.6296314864610876
ARPP21,-0.36019833008087093
ARRB1,1.7755944340786287
ARRB2,-0.4438530485807495
ARSB,-2.3279820689606487
ARSG,-1.5797812336628556
ARSJ,-1.6806591136240339
ARSK,-1.1430797440463651
ASAH1,1.4932774269697706
ASAP1-IT2,-1.3257845957515997
ASB1,0.7335086776104007
ASB5,-1.6747426212423782
ASB6,0.29560463443709395
ASCC3,-0.33143060782108585
ASCL2,0.4363178115557847
ASF1A,1.3547353955778159
ASGR1,-0.6379821718041655
ASGR2,0.31955464199700373
ASH1L,-0.7587363560202596
ASH1L-AS1,1.0053402340045425
ASH2L,0.8466893634223317
ASIC1,0.12259235392998968
ASIC2,-0.4014991166580707
ASIP,-1.1295812429074716
ASL,0.3079307676145597
ASNSP1,-2.352364001172599
ASPHD2,-0.7249942035313404
ASS1,0.4103833325211088
ASTE1,-2.3047008496065224
ASTN1,-0.2798039992443963
ASTN2,-1.1031054019402928
ASXL1,-0.969641015742817
ASXL2,0.1982019683523903
ASXL3,-0.20354784547855628
ATAD2B,-1.8274521019589294
ATCAY,-0.9673738420460816
ATF2,-1.46054929803601
ATF4,-0.875623540001112
ATF7IP2,-3.093407724829244
ATG10,1.1576169481558456
ATG101,1.6558829370988717
ATG12,-2.049548347161026
ATG4B,0.013652504843917647
ATG4C,0.09969933898850022
ATG7,0.11292333071931376
ATG9A,-0.6630152682397203
ATM,-2.4757537754794368
ATN1,0.38212385714153835
ATOH7,-0.8372669539214322
ATOX1,1.079246934120109
ATP10D,-1.346019226570314
ATP11C,0.5370657159970718
ATP13A2,0.07395186468553769
ATP13A4,0.5301015477188943
ATP1B2,0.9123776301824449
ATP2B4,0.5018178208509663
ATP2C2,-0.13194452142676102
ATP5ME,2.139227944402454
ATP5PF,2.31050656609378
ATP6AP1,1.7988698704554333
ATP6AP2,-1.5739621351276192
ATP6V0A1,-0.635051034688675
ATP6V0A4,1.0825621566069779
ATP6V0C,0.7945203651488401
ATP6V0CP3,0.40416826205795814
ATP6V0D1,1.668325370932515
ATP6V0E1,3.0137670673454577
ATP6V0E2,2.098666057491364
ATP6V1A,1.8232116912507268
ATP6V1C1,0.8387465789557802
ATP6V1E1,2.526204410029242
ATP6V1F,2.774299846173198
ATP6V1G2,-0.11428344525713305
ATP6V1H,0.23606544155363265
ATP7B,-1.6154837876686965
ATP8A1,-0.9089709930275213
ATP8A2,-0.3956324169045694
ATP8B2,-2.688441117546156
ATP9A,0.8246198537048852
ATP9B,-0.6261437434660698
ATRNL1,-1.5670513747004762
ATXN2,-0.3343081687889216
ATXN7L2,-4.244271979997262
ATXN7L3,0.30440312358262306
ATXN7L3B,0.7253899741940002
AUNIP,-2.7288981562804944
AURKAIP1,1.2470034545180024
AUTS2,0.14441979242143643
AVIL,-2.3633819535635334
AXL,1.9128994296814363
AZIN1,1.0230390155235451
AZIN1-AS1,2.2458631843429755
B3GALNT1,0.6317708657821276
B3GALT2,-0.8990179891173876
B3GALT5-AS1,1.957964264919977
B3GALT6,-0.607322735396407
B3GAT1,-0.20702855628563124
B3GAT2,-1.0049551593891843
B3GLCT,1.037980962528712
B3GNT2,0.9552254124069829
B3GNT4,-1.3377592359510457
B3GNT5,1.915159877738989
B3GNT9,-0.7567287377623433
B4GALNT1,-2.1407984913647327
B4GALT2,1.567139512036837
B4GALT3,1.920945788262927
B4GALT5,-0.06304902419264137
B9D1,0.7152077672806336
BABAM1,2.2511579718867565
BABAM2,0.6113342163711678
BACE1,-0.05404386495710594
BACE2,-1.0561095892674661
BAD,2.1377692307948704
BAG1,1.8431422318610649
BAG3,1.6004220382285415
BAG6,1.9878296244214153
BAIAP2,-1.733053001264784
BAIAP2L2,0.26359612374138014
BAIAP3,0.26263439359833446
BANP,-0.3151774759504336
BAP1,1.4853736618556148
BARD1,-0.24064227149017617
BASP1,0.18067078312706247
BASP1-AS1,-2.7409481180681525
BATF3,1.3964476070763678
BAZ1A,0.34639969853639824
BBC3,-1.0809000468365484
BBS7,-3.2466534919531336
BBS9,-0.0145043688958367
BCAN,2.4214574910000275
BCAR3,0.0104532777536468
BCAS2,2.1008853249633646
BCAS3,0.9060911043484698
BCCIP,-0.7840948212456105
BCHE,1.0255608340511204
BCKDHA,2.125464155768253
BCKDK,0.6594175597590123
BCL11A,-1.8179272592488933
BCL2,0.7815514337967435
BCL2L2,-0.4448425593435429
BCL7A,-3.0073658266848344
BCL7C,3.1655037637189256
BCL9,-1.9260151017813156
BCLAF1,-1.3481303194975747
BCLAF3,0.5336769792887239
BCOR,-3.0506110135505367
BCR,2.244084179026802
BCRP2,1.6952088301116837
BDH1,-0.42963790717527645
BDH2,3.4735512944183338
BDKRB2,-1.701504797632908
BDNF,-2.936354443212862
BDNF-AS,1.1631136979464511
BEAN1,-2.8046297631042885
BECN1,1.9477945728494583
BEGAIN,0.03235857135058532
BEND7,1.363994936349391
BEST1,0.7438683240407136
BEX1,1.4680208785243203
BEX2,1.27716996394796
BEX3,0.9858360755331063
BEX5,0.25627952527805486
BFSP1,0.4890623920965047
BHLHE22,-2.7223788713147883
BHLHE40,-1.8397216560179313
BHMT2,2.0094061058298203
BICC1,-0.13416520772287827
BICD2,-1.9885381870795191
BICDL1,-2.30887550743269
BICDL2,-0.573494781612255
BID,0.01674843534749008
BIRC3,0.5529483470202406
BLM,-0.3765770992438976
BLMH,0.6863525670352864
BLNK,0.6225899968610158
BLOC1S2,2.1493972454250057
BMP2K,0.6379206997585045
BMP7,2.200292016086234
BMP8B,-3.4280239609394996
BMPR1B,0.9868501406694083
BMS1P14,2.0353763951558204
BMS1P20,1.859799574132703
BNIP2,0.021944981508044272
BNIP3,-1.3309928888037446
BOLA3-AS1,1.299659320140288
BORCS7,1.5687744136152066
BPHL,1.6977677736328591
BRAP,-1.1515543093679925
BRCC3,1.2591330392729416
BRD2,-1.986877318248689
BRD8,-0.014749186733396702
BRF2,0.8161085616246165
BRI3,0.8698816031127338
BRINP2,-2.814520409000174
BRINP3,-2.231158419676916
BRK1,2.836600651981759
BRMS1,0.930684034850722
BRMS1L,1.259027729777515
BROX,-1.5753815755925862
BRPF3,-0.86785480353837
BRSK1,-1.0316350143778363
BRSK2,-1.6493751099766387
BRWD1,0.5775955034621487
BSDC1,-2.379116694814905
BSN,-2.552076322670793
BSPRY,2.1986767304673087
BTBD1,0.0004310177437535085
BTBD10,1.2379390797295184
BTBD11,-1.2555517188707033
BTBD3,-3.3492955829022533
BTBD6,0.22466678176128124
BTBD9,-0.01791490924018264
BTC,-1.9287195003621618
BTG1,0.6840534309343635
BTG3,-0.816867113685232
BTN3A1,-0.3430351049041541
BTN3A2,0.3681166768862632
BTNL9,-0.8906730210825256
BUB3,-1.5098320963272278
BZW2,-2.400321849039427
C10orf105,1.597727742652365
C11orf1,1.4678106656882974
C11orf58,-1.4296049253513132
C11orf65,0.14367302207681903
C11orf68,-1.92773783500632
C11orf71,-0.8346663590744805
C11orf74,1.1653888203417533
C11orf80,-0.6421957817206023
C11orf87,-3.4479585089972002
C11orf95,0.7336952122284309
C11orf97,2.170196594027167
C12orf29,0.33721913952540716
C12orf4,-1.4938009531223069
C12orf43,-0.16572323164946
C12orf45,-0.5538237968962268
C12orf60,0.6731770489071942
C12orf66,-0.7174824478493648
C12orf75,1.9707160626221285
C12orf76,1.1094087815721498
C14orf132,-0.9507626852066422
C15orf41,-2.0738824000862746
C15orf59,-1.1440034117915863
C15orf61,0.836768420633058
C16orf45,-3.5218065675817014
C16orf58,0.3180573649898185
C16orf70,-2.247269332617645
C16orf74,0.5202365450084862
C16orf87,-0.5738771335317626
C16orf91,0.6704142838493565
C16orf95,1.958125206842786
C17orf100,-3.0459096135460784
C17orf51,-2.897777115603466
C17orf58,0.8216648390735436
C17orf97,-2.3559067511527028
C19orf12,-1.0476345889067558
C19orf18,0.4689143257516106
C19orf33,0.022536450131254007
C19orf53,-0.14341617055947534
C19orf57,-0.7137200595714421
C1D,1.5103976131095582
C1GALT1,-0.5262475069812516
C1QA,2.025790672942815
C1QB,2.627670159094877
C1QC,1.1088297865325258
C1QL1,0.7046309299200397
C1QL2,-0.34387481041830575
C1QL3,-0.2722374222341539
C1QTNF3,1.1046312707644184
C1R,0.4908363209155703
C1RL,-1.6525595418357675
C1S,0.6749338656185027
C1orf115,-1.129863126017203
C1orf194,0.020997438381086937
C1orf198,1.229502371388212
C1orf21,1.2179572604563935
C1orf216,0.3958544440366865
C1orf226,0.04445650501353339
C1orf50,2.500960183466501
C1orf61,2.108498540065282
C1orf74,-0.7911414528083313
C20orf196,-1.8543209308240212
C20orf27,3.133053354910043
C20orf96,-2.3621622641405895
C2CD2L,-1.3196423680954361
C2CD4C,2.726138317818987
C2CD5,-0.512192823344718
C2orf27A,0.47255203883758806
C2orf49,-2.240098496091222
C2orf69,1.9033607456667965
C2orf73,-0.4860185188816301
C2orf80,1.0597128136396126
C3,2.8757863404225454
C3orf14,3.0808181840298916
C3orf70,-0.04619137602064884
C3orf80,1.0967875373775455
C4orf48,-1.186041461078527
C5orf30,-0.7188442415872284
C5orf42,-0.5496543019490889
C5orf49,1.2101616539297226
C6orf118,0.41541106433951164
C6orf120,-1.3068152645820716
C6orf52,2.2565553239984193
C6orf62,-0.6680488535772858
C7orf13,-1.5292318947685886
C7orf50,2.186659116140549
C8orf34,-1.2996944706535698
C8orf44,-0.8002775963331846
C8orf46,-1.094289099515177
C9orf116,-0.19673632439854888
C9orf129,0.34856261267848243
C9orf16,-1.580856362525429
C9orf40,-0.01539192557581217
C9orf72,-1.4695243349775933
CA10,0.29786466657857874
CA11,3.0374486856061607
CA12,0.9227481212714713
CA4,-1.1068678602818145
CA5B,2.068202333782506
CA8,3.039094563580838
CAB39,-1.8752386653514685
CAB39L,-0.849579915623641
CABLES1,1.3495059606052238
CABYR,-1.182015231988577
CACFD1,0.34930506015514073
CACHD1,0.9780148439955745
CACNA1B,-2.552600629429756
CACNA1C,-3.6478650351449002
CACNA1E,-0.8255945939945782
CACNA1G,-3.703717464998226
CACNA1H,1.5941650941124816
CACNA1I,-3.9224948120798073
CACNB1,-1.584526933833437
CACNB2,-1.0529065592410127
CACNB3,-1.9347582764131148
CACNG3,0.6657875170538748
CACNG4,0.9397999983790367
CACNG7,0.6608769602671054
CACNG8,-3.5295988808865073
CADM1,-0.6338917148798349
CADM2,-1.5589651750492155
CADM3,0.9064421548888734
CADPS,-1.8600246617744742
CADPS2,-2.873502012924904
CALB1,0.684945036747104
CALB2,0.8985712474807925
CALCOCO2,-1.298142497887185
CALCRL,-1.300391157452613
CALHM1,-1.5052405371112754
CALHM2,-2.1366128580699817
CALHM6,0.9805913115364426
CALM1,1.9569363993109399
CALM3,-1.0042963096452695
CALML3,1.0730759562171686
CALN1,1.090364274379334
CALR,-1.2336893049227058
CALU,-0.9429644108615319
CAMK1,-2.5315022036789574
CAMK1G,-0.9048137353603997
CAMK2A,-3.3865664611633437
CAMK2D,-0.6571486419712933
CAMK2G,-0.014344272614679906
CAMK2N1,-1.1965568198889904
CAMK2N2,-1.1363251580491134
CAMK4,-2.470636638016147
CAMKK1,-1.1723254945771042
CAMKMT,-0.2794837745722736
CAMKV,0.2974601707380251
CAMSAP3,-1.5762311454462528
CAMTA2,-0.6496850424559808
CAND2,0.03748459573488485
CANX,0.22080722996649235
CAP1,-0.28345643546651805
CAP2,-3.6847470475615656
CAPG,1.0798062013636935
CAPN1,1.8079245854865074
CAPN12,-1.4865523457860375
CAPNS1,2.283607037606626
CAPRIN1,0.1836428392193305
CAPRIN2,-1.2593247827678167
CAPZB,-0.8514415663881736
CARD6,-0.26080819294361623
CARHSP1,1.7693815504663897
CARMIL2,-1.6816399386192624
CARMIL3,-0.48340829144719805
CARS,0.308803810428154
CARTPT,-3.500898697528974
CASC15,-3.158668348646255
CASC2,-1.741358955233268
CASK,-1.0276326497589745
CASP10,-0.7256083541147601
CASQ1,1.25320500867064
CASTOR1,1.7065334769010532
CAV2,-1.305421228315719
CAVIN3,0.6848089109401236
CBFA2T3,0.2932779473519799
CBFB,1.1534642757392215
CBLB,-1.2431936313365843
CBLN1,-1.100230312033964
CBLN2,0.03335958837063472
CBLN4,-0.8012340575320093
CBX6,1.1566337399993036
CBX7,0.43304983331212127
CC2D2B,1.283471512177759
CCBE1,-0.19168208171934653
CCDC112,-1.391012317921482
CCDC12,-0.9049019965712845
CCDC120,-1.9581967885618434
CCDC124,1.3180778564947198
CCDC14,-2.1753174468112055
CCDC148,2.092486761191857
CCDC15,-0.7812098801402162
CCDC152,-2.948869992234147
CCDC153,1.699114278900934
CCDC159,-0.11854825294609352
CCDC167,2.0244742979634838
CCDC171,-0.3818004368865134
CCDC177,-3.9112024121226083
CCDC189,-0.3554388332535082
CCDC191,-0.20189071097599479
CCDC24,-0.10203999189620926
CCDC28A,0.7046228303384381
CCDC3,-0.5681147771534731
CCDC32,-0.6424210142099261
CCDC34,1.578271109911295
CCDC47,-0.3689438739857472
CCDC50,-0.4977608771382235
CCDC6,1.0248147315814462
CCDC65,-1.3796826986889619
CCDC68,-1.2458245606881901
CCDC71L,-2.4083309020643133
CCDC77,0.030850681037179074
CCDC8,1.9157857906143818
CCDC80,1.2102087417107052
CCDC82,-0.18680953860598515
CCDC85A,-0.8836902904252677
CCDC85C,0.10660732485729287
CCDC88A,-2.4666108352625273
CCDC88B,-1.9968140361163946
CCDC9,-1.8682286441921814
CCDC90B,0.28114725142780306
CCDC92,-0.6951869932146751
CCEPR,0.38483360849772247
CCK,-0.6983031887822679
CCKBR,2.349492109380504
CCL2,-0.5301834235193105
CCL28,-1.129859358939238
CCM2,2.937319957663707
CCNA1,-0.9192169931541827
CCNB3,-0.20002851469470462
CCND2,0.5657389602071755
CCND2-AS1,-0.027961640974472617
CCNDBP1,2.067652979987668
CCNG2,-0.37813705160839295
CCNH,0.4728036234548463
CCNK,-1.6196928291367418
CCNL2,0.6547508067710561
CCNO,-1.343511614262159
CCNT2,-1.7026899016085602
CCNY,-0.9703926749062008
CCNYL1,1.4239491548536205
CCR1,1.7514248313518073
CCSER1,-3.4911771531408595
CCT2,1.2287073334647176
CCT4,0.5261634224349435
CCT5,0.9486723666817071
CCT7,1.465731313379473
CCZ1P-OR7E38P,0.1543835894871383
CD163L1,-1.1809220772512734
CD200,-0.4419723485101835
CD226,-0.557436825288031
CD24,-0.18311900711679938
CD247,-0.39610572742121586
CD248,1.4701177083342525
CD2BP2,1.4858691539240811
CD33,1.123571178907694
CD3EAP,-2.081180811976472
CD44,0.07153435417493074
CD47,0.9814814662917312
CD52,0.255867672225708
CD53,1.6521453227724883
CD55,-1.9105894156073184
CD58,2.468665700443186
CD59,3.47978795265035
CD6,-0.6606096043938792
CD63,2.1842817094424105
CD68,1.9349200201122674
CD74,1.9115023056158085
CD81,1.6616694830327492
CD82,0.9768286470155161
CD83,0.4488326330873462
CD84,1.2568920331591258
CD99,2.5248526827191493
CDC123,2.2287183739751586
CDC14A,1.3294444720630672
CDC14B,-1.244851835328751
CDC34,-0.7655712032864957
CDC37,0.13167104929605533
CDC42,-0.6895819571703918
CDC42SE2,-0.8322302207966362
CDC6,-1.6118704299432984
CDC7,-1.4826260184055473
CDCA5,-0.8788202651281869
CDH10,0.801792023406956
CDH11,1.841006076331171
CDH12,-2.700370463359407
CDH13,0.16643091901587834
CDH18,-1.1473439791130344
CDH2,-2.735152470438666
CDH22,1.3085741192463949
CDH4,0.5760662170481561
CDH8,0.3070463610563676
CDH9,-0.9302267069095876
CDHR1,3.3533055032761707
CDIP1,1.4674152837758996
CDIPT,1.2329133555527212
CDK10,-0.5324544646594896
CDK17,-1.7539976871685345
CDK20,-2.0065614282650306
CDK5,1.8724142499411964
CDK5RAP2,-0.6559284553939904
CDK9,-0.29649246553459285
CDKL3,1.584045351339134
CDKN2AIPNL,2.3512232152481327
CDKN2C,0.9495425729135085
CDKN2D,1.640295281973608
CDKN3,0.18789574916015317
CDS2,-1.6314225477304125
CDYL2,0.3089595455314842
CEBPA,1.3120013152217544
CECR2,-0.27724675791917164
CELF1,-2.1429565180083645
CELF3,1.2982837775078473
CELF4,0.11372997448153299
CELF5,0.18928461561215476
CELSR2,-3.284544094947161
CELSR3,-3.4367277494938087
CENPBD1P1,-0.19332171797316103
CENPF,0.88000327912647
CENPJ,-1.813662006914146
CENPK,-1.1934124311259775
CENPM,-0.3479508199211304
CENPQ,-0.2974639819392599
CENPV,-0.07766387983954595
CENPVL3,0.7432603607807039
CENPW,-0.658326440227017
CEP112,-1.871555217590901
CEP120,-2.9560714865190887
CEP126,0.89664195710914
CEP135,-1.3809201724520794
CEP162,-2.5961762973904188
CEP170B,1.409095730596988
CEP68,-0.5076325878742586
CEP70,-0.40793740320847705
CEP72,0.1888710560775106
CEP83,-0.22901421297769578
CEP89,-0.03156550761359673
CEPT1,-0.35951796599155295
CERS6,-1.3769777187628167
CES4A,-1.6335367130369178
CETN2,1.917348791791982
CETN3,1.678800686162142
CFAP161,-1.548953471974355
CFAP20,1.756386622973158
CFAP44,-0.5349864941519291
CFAP52,-0.029509647109481982
CFAP53,0.2414188714076588
CFAP61,1.5780634513304852
CFAP65,-2.1336370911623823
CFAP97,-0.5566914110104207
CFD,1.9641851817130447
CFLAR,0.08346798384466375
CFP,-2.614612290695308
CGNL1,2.2820084342793527
