ubq_score1,ubq_score2,ubq_score3,ubq_score4,ubq_score5,ubq_score6,ubq_score7,ubq_score8,ubq_score9,ubq_score10,ubq_score11,ubq_score12,ubq_score13,ubq_score14,ubq_score15,ubq_score16,ubq_score17,ubq_score18,ubq_score19,ubq_score20,ubq_score21,ubq_score22,ubq_score23,ubq_score24,ubq_score25,ubq_score26,ubq_score27,ubq_score28,ubq_score29,ubq_score30,ubq_score31,ubq_score32,ubq_score33,ubq_score34,ubq_score35,ubq_score36,ubq_score37,ubq_score38,ubq_score39,ubq_score40
4.57427146950045,1.86824506593384,0.826596037634467,-0.221108064160977,-0.885027059997464,-0.129908899455593,-0.642408449648395,2.63663072182487,-1.57808017918875,0.0364879011209341,-1.75256253542324,0.318604941101667,-0.288424577251035,-0.964018035821264,-1.30660760690511,0.114008168827354,-0.163535849393958,-0.6567716429484,1.21699539291798,1.34951070892068,0.760353539547282,-0.163368621439924,-0.100164408483663,-0.105020820113222,-0.37565896641555,0.2513403924713,0.0972480842608153,-0.892608074768276,0.726582676776153,0.198765494337092,-0.150065782084324,-0.23749736518859,0.416113935040676,-0.236760546953662,0.0510885721995754,-0.0583295488657267,-0.0983571895268801,0.0326900943139661,0.0216733909513156,0.0242265290856542
-0.836097588297653,-7.0958648091836,3.02925070552518,-2.24857162518371,-1.21189393343965,1.9539493237037,-3.48313530073272,-0.810389515266513,1.83645171635923,-1.95462576756932,-1.86187350037474,-0.279753860749849,-0.0918391113711315,1.75810728971002,0.662257950435956,-1.07423705956657,0.46386514913997,-0.992451990422686,1.22738936237826,-0.289231745712476,-0.565782603913075,-0.405241262674391,0.559403359334727,-0.295425309030469,0.574436851072247,-0.125413194693817,0.478739307935233,-0.0211905661557056,0.0241882258320154,-0.104108950998869,0.223712689134218,-0.234838374910324,0.258142226895332,0.35220682422037,0.0185999003833525,0.0736774265606554,-0.073674769351965,-0.120345989787429,0.00655882974869714,-0.0210758683518025
3.22605391076004,-0.674055622676955,-0.755173834230648,2.75009452109536,2.6106990026872,1.05069556317769,2.08704785491875,-1.87479784116692,4.57544329615261,-0.491733493230084,0.286762667997848,-1.03504647431907,0.384389895504359,-0.206724633432607,0.288904549635966,-0.967758001079693,0.109077180837392,-0.426874563589902,0.215408773341736,0.638230271546428,-0.488781240802378,0.235761959050992,-0.0140885158048728,-0.301322953348377,-0.900660477019821,0.484498124774339,-0.0471023521605169,0.254532772595094,0.0105729145722765,0.612532921431814,0.029891676671141,-0.122689405882791,-0.220724267963829,-0.17962692229097,0.538484331206538,0.0691747028932618,-0.259717349701786,0.283793688548904,0.116768693368796,0.0459061936806326
2.77525757293821,9.19037236820856,-0.027222810707783,-1.70473724264544,-0.145167038435703,-0.445780174988607,-1.34084829056116,-1.66226910588192,2.24265812046823,-0.198259885818714,0.65127369732886,0.183176869567375,0.512522161961506,0.479499502423761,-1.36897577122383,0.530096817458277,0.713118893520446,1.0909391440474,1.89290122104799,-0.604296408980535,-0.0677457542017854,0.757610570300682,-0.742100152754325,1.08015289116796,-0.113958452386762,-0.49108316221588,-0.0531043363528703,-0.00282894884866239,-0.00456005059403792,-0.274798451494902,-0.0836871731517673,0.107440060387075,0.0646597129984465,0.135257086470652,0.118187856489171,0.0479914871728678,-0.150017736788322,0.022649903538815,-0.0566120907394049,0.0898857650871079
-1.87859146728736,-11.2365157091345,-0.620823329067874,-2.4271902045062,-1.41988046410224,4.13833707073468,-2.64085804019089,0.549663971329109,0.855337133734839,-0.998988099305122,3.08716740835038,-1.43159966345076,0.540781447961556,-0.898773236071041,0.0133890575618898,0.248908227007245,1.61959448927162,0.0252568298610433,-0.815542323092361,0.457329929317109,0.850181928860212,0.0318526094896926,-0.450761437402123,0.554534895051612,0.0908716703340335,0.167253035286179,0.197387718382887,-0.395285430372524,-0.174799742999867,-0.0730275740213379,0.0242671363906401,-0.0307921684625348,0.0703532818784001,-0.0607108019750453,0.00217894653789169,-0.0705998344350569,0.03555639066294,0.0440600317465648,-0.0402292687899104,-0.0332991485412015
3.83039850433314,-2.52232372129654,-1.68054715918821,-0.80663577536058,-0.0349731428952253,-0.727306840622792,-0.941068382661953,1.72719613190457,-0.742571584554032,1.46058991464022,0.639582861976137,0.0909043626333399,-0.510599251335914,-0.614285114730343,-0.41659369397875,-0.680047322462001,-0.262951274337288,0.513740639855446,0.763534542057351,0.0331709616733137,-0.667524886900519,0.156836373139661,0.181429249757498,-0.086652779773409,-0.635446972417494,5.31668825411938e-06,-0.0953770325150525,0.292278311420452,-0.91973587127666,0.326047456786956,0.241396873235449,0.236386003276033,0.524703114983921,0.00942019160683803,-0.12362797056364,-0.574365685885273,-0.0303677151431023,-0.228771999232723,0.208714984134198,-0.298995749142299
3.90754992306574,2.32086499032964,-0.784173263537663,0.131206690524668,-0.626536514223206,0.181995231376793,0.0849907518894544,0.685192068251423,0.999687007273155,-0.522197868180444,-0.0393588572071582,0.656023491267821,0.461508546593711,-0.87207449295874,-0.609573449662882,0.948839515491662,-0.401370890447179,-0.480332522059078,-0.452795083585732,-0.102900068833183,0.666489132721959,-0.82530387643775,-0.0231700948891376,-0.561063031412835,-0.0562064680512818,0.1673998338468,0.284932994487985,0.427977586507317,-0.611652517454358,-0.643608759034759,-0.52701518113729,0.162401269299385,0.222760384437572,0.258955474946082,0.214358452569313,0.432871296260012,-0.391333734482307,-0.199188401454197,0.369598591958804,0.0729381461328498
3.73519094596005,-2.085128880859,-1.05131381538737,-0.727067450383063,0.43873442134958,-0.961357879741583,-0.555822121471439,0.993649588568138,-0.880419625624728,0.995349346881383,-0.515292008193682,0.378844973086008,-0.713961469619316,-0.368903089931722,-0.245284156488456,-0.768169192920614,0.17799005140079,0.691855419421079,-0.590024958933266,0.964246506399756,-0.169872734343368,0.403912276276533,0.196920625766102,-0.383515325631928,0.333881538390836,-0.6908293585618,0.370322921230949,0.371236638657237,-0.1772082275904,-0.22392160362219,0.0371419383941292,0.43089107555276,0.257748399063676,0.161092015560803,0.0594475099390094,0.220546130667578,-0.287837866066235,0.551425925555375,-0.48615445720727,-0.000351804849085768
3.51864513585735,2.23343471901408,0.350142615804069,-1.06275838954582,-1.18504411408386,3.04199028576337,-0.109867617694147,0.514282586900453,-1.48858316139775,0.393963598061098,-1.51650001357835,0.31986335509695,4.34549133809991,-0.513399506490032,0.289794812085432,-0.191874070376601,0.0797299902013165,-0.639489440893511,-0.637390983213607,-0.4323923327108,-0.932205805610723,0.089719458234292,0.285605865237928,0.392473426260783,-0.317201506966091,0.0470572846180387,-0.0960674579071734,-0.00497251637212981,0.134377565522664,-0.0147079624610542,-0.397976596315448,0.298653081780973,0.0516403256409996,-0.0463699403350803,-0.00955213975263643,-0.113914339226959,0.0744587342155112,0.0410794550455872,-0.151463957911902,-0.0519498561577439
3.91709549236114,6.88140109424675,0.732831017440279,-1.21925064899886,-0.89603818440387,-0.0770366913308381,-0.944296730430197,1.23205170028828,0.119101267126432,1.01665398679478,-0.228589518899527,0.219015379622916,-0.206201488574934,-0.986911656899298,0.17877622772339,-0.481081319223629,0.303564613366408,0.432515463612224,-0.492090633047283,-0.320435351024201,0.252040692296661,-0.740494695749131,0.610313580254898,0.724445082512552,-0.592633946858013,0.472277702384054,-0.0364806758908785,0.313575030408363,-0.0287249692002825,-0.0102383016999133,0.972592076104082,-0.50444814441802,0.00364511181303229,0.0845331973863402,0.0542066620315642,0.507961728368997,0.101716107263532,-0.15589380899166,-0.259167701687418,-0.0101018813717796
