0,80.80801713,0,0,87.84560589,0,98.41795342,0,0,0,0,0,0,0,0,0,0,326.0998114,0,300.6451477,346.1716783,329.7191436,325.937289,320.3568111,306.7834268,0,112.3499347,138.3394279,0,0,0,160.5302216,0,135.2943301,173.0593821,119.3456244,154.7847559,0,100.812746,0,124.5905127
80.80801713,0,0,0,71.47887607,0,82.64262025,0,0,0,0,0,0,0,0,0,0,345.9455663,0,0,0,344.9958414,349.1175088,338.3740931,0,0,0,0,0,0,0,206.2444108,0,224.5237551,193.6594099,158.5679966,161.2758172,153.8763969,0,0,0
0,0,0,62.31127351,0,0,0,61.06648105,0,0,0,101.3508153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.032359,125.4169415,135.6670294,0,0,0,0
0,0,62.31127351,0,0,0,0,71.71564171,0,0,0,81.96643545,197.1413219,245.8959252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.22305926,120.9127568,0,99.94255958,0,0
87.84560589,71.47887607,0,0,0,78.85523258,82.62995375,153.6093721,0,0,0,0,0,0,0,0,0,335.3710402,0,0,0,0,347.7929347,0,0,0,0,0,0,0,0,0,0,180.3552666,192.1350348,173.2014746,187.6416947,158.9550873,0,0,0
0,0,0,0,78.85523258,0,90.13171946,154.0659335,115.1944918,89.94290174,0,0,0,0,0,153.3955287,188.8511775,0,0,0,0,0,0,0,0,0,0,0,263.5343992,259.4429176,0,216.0095163,0,116.0543722,0,0,182.3421634,0,0,0,0
98.41795342,82.64262025,0,0,82.62995375,90.13171946,0,109.0934169,104.3699749,143.6687526,0,94.12646073,0,0,0,0,0,338.1318027,0,329.2401849,357.4230782,347.3764495,354.6983217,333.6455164,315.3903929,0,214.1082882,199.4928528,0,272.5671577,0,220.9011298,0,205.0901327,204.084074,159.1831738,178.6836786,175.1963293,120.5738856,0,197.8937903
0,0,61.06648105,71.71564171,153.6093721,154.0659335,109.0934169,0,89.36738837,119.7281292,93.50295801,81.28273951,153.453048,187.7705467,252.487291,0,0,324.957546,0,220.963068,0,0,0,0,0,333.4916596,346.2397991,0,0,0,0,0,0,219.040656,186.3488372,180.543852,190.1851657,193.7776612,0,306.6402841,0
0,0,0,0,0,115.1944918,104.3699749,89.36738837,0,99.26465164,0,0,0,0,0,153.6725509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.3014742,0,0,0,0
0,0,0,0,0,89.94290174,143.6687526,119.7281292,99.26465164,0,62.85959678,0,0,0,0,89.70724529,151.8061525,149.2281139,185.0965986,0,0,0,0,0,0,0,0,0,232.9459742,227.4710335,209.9967275,179.6315625,0,108.3817497,172.6084003,136.4599654,145.7408972,193.6327824,0,213.6767089,0
0,0,0,0,0,0,0,93.50295801,0,62.85959678,0,0,0,74.5815074,0,58.76997708,0,74.73047942,0,74.41978231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.4531474,131.9697434,141.2046371,181.3163581,0,194.4421259,0
0,0,101.3508153,81.96643545,0,0,94.12646073,81.28273951,0,0,0,0,160.5375223,206.9127071,251.0982747,0,0,0,0,262.3822157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5220993,0,0,115.1142536,0,0
0,0,0,197.1413219,0,0,0,153.453048,0,0,0,160.5375223,0,179.7183642,231.0508822,0,0,0,0,221.8058095,0,0,0,0,0,327.9803949,346.1528837,0,0,0,0,0,0,0,0,0,0,0,180.5271683,300.0311435,0
0,0,0,245.8959252,0,0,0,187.7705467,0,0,74.5815074,206.9127071,179.7183642,0,106.5336271,0,0,148.8086264,0,115.8713578,0,0,0,0,0,305.5492538,329.2007777,0,0,0,0,0,0,0,0,0,0,0,0,269.9368257,0
0,0,0,0,0,0,0,252.487291,0,0,0,251.0982747,231.0508822,106.5336271,0,0,0,142.0545295,0,89.15908852,116.1766981,123.9753138,0,73.10290545,0,134.5664793,161.3250172,0,0,0,0,0,0,0,122.1507812,0,0,0,0,115.3320646,0
0,0,0,0,0,153.3955287,0,0,153.6725509,89.70724529,58.76997708,0,0,0,0,0,97.58555112,98.67900434,161.6949979,0,0,0,0,0,0,0,0,0,0,0,0,128.4057643,98.52519072,137.1773788,184.2499619,165.324631,151.0367294,191.5197804,0,226.1027719,0
0,0,0,0,0,188.8511775,0,0,0,151.8061525,0,0,0,0,0,97.58555112,0,101.5853656,82.174278,0,0,0,0,0,0,0,0,0,168.2413269,151.0108933,117.2080011,106.1285965,94.02724788,143.005811,0,0,0,0,0,0,0
