40.859,228.52,203.69,182.69,186.28,140.93,115.87,133.98,155.48,162.76,234.04,158.79,267.62,101.61,141.85,204.98,181.07,238.29,215.63,170.52,152.46,185.18,210,174.77,255.32,256.43,256.79,180.3,96.785,117.21,315.08,215.53,102.27,152.75,154.26,191.4,163.06,161.13,207.8,138.41,173.13
228.52,40.859,134.59,270.44,346.15,244.51,263.94,250.53,231.05,221.81,164.91,258.09,197.14,236.86,327.98,176.18,151.09,181.76,164.06,275.37,192.6,179.72,169.22,225.15,160.54,148.38,153.45,250.01,201.98,218.3,180.8,202.85,181.58,155.67,146.22,106.88,138.5,138.26,180.53,300.03,172.67
203.69,134.59,40.859,274.26,233.16,253.69,234.93,248.48,206.27,297.85,204.1,269.76,223.1,225.63,226.57,166.65,115.19,197.95,164.27,280.34,153.67,150.66,99.265,221.92,182.47,104.37,89.367,226.4,190.85,172.49,235.77,238.27,164.61,161.32,176.34,150.2,140.3,169.77,191.47,209.62,204.96
182.69,270.44,274.26,40.859,226.81,192.2,142.39,225.67,116.18,78.956,346.17,93.423,327.27,237.46,196.04,192.86,283.9,337.84,318.56,67.827,222.2,189.99,242.33,70.422,312.77,357.42,302.32,66.501,261.61,197.25,382.43,294.26,208.43,323.78,171.23,245.18,289.63,223.44,258.12,169.74,243.61
186.28,346.15,233.16,226.81,40.859,100.62,256.63,145.1,161.33,201.1,112.35,177.11,157.68,154.42,95.759,264.47,173.5,162.93,169.88,238.43,232.55,329.2,227.69,249.87,174.4,214.11,346.24,238.93,145.35,229.27,216.04,64.712,153.88,85.028,162.83,152.07,112.82,114.51,143.42,103.52,75.45
140.93,244.51,253.69,192.2,100.62,40.859,146.99,111.44,170.53,168.29,306.78,97.351,243.36,193.06,101.85,250.64,212.22,235.13,228.64,175.36,219.05,216.54,230.32,104.92,248.08,315.39,284.58,165.54,218.05,194.24,300.74,174.82,148.8,303.53,202.19,198.91,249.91,159.3,187.96,125.99,155.9
115.87,263.94,234.93,142.39,256.63,146.99,40.859,146.47,154.03,140.71,303.72,159.12,329.33,139.93,200.01,184.25,245.75,312.94,286.53,143.75,161.69,190.25,185.1,94.728,309.57,313.86,284.56,112.79,208.01,82.174,376.66,290.43,198.53,231.72,193.07,238.96,219.43,219.23,264.03,199.63,241.48
133.98,250.53,248.48,225.67,145.1,111.44,146.47,40.859,197.87,192.98,209.05,202.71,243.76,92.557,136.69,266.32,263.53,216.89,210.42,204.57,214.36,232.63,232.95,146.81,249.05,261.82,286.15,207.85,184.03,168.24,295.43,167.85,141.4,242.79,205.18,204.49,192.69,166.34,196.11,127.18,94.938
155.48,231.05,206.27,116.18,161.33,170.53,154.03,197.87,40.859,89.159,243.55,73.103,255,202.43,134.57,143.58,215.92,267.91,248.48,123.98,175.81,106.53,185.54,110.92,251.1,266.55,252.49,142.05,198.81,165.71,306.4,234.4,154.73,179.25,122.15,170.31,168.66,154.12,187.18,115.33,181.78
162.76,221.81,297.85,78.956,201.1,168.29,140.71,192.98,89.159,40.859,300.65,101.9,343.7,210.57,174.01,74.42,288.65,338.57,321.11,97.323,236.9,115.87,261.46,172.08,262.38,329.24,220.96,85.607,210.88,196.74,400.79,289.89,205.24,236.68,163.06,269.36,192.6,195.82,276.88,155.25,224.55
234.04,164.91,204.1,346.17,112.35,306.78,303.72,209.05,243.55,300.65,40.859,320.36,107.53,198.05,182.86,272.76,144.6,80.808,87.846,329.72,240.58,222.78,221.39,325.94,117.1,98.418,199.91,326.1,160.53,254.41,135.42,138.34,183.55,135.29,173.06,119.35,154.78,137.28,100.81,169.43,124.59
158.79,258.09,269.76,93.423,177.11,97.351,159.12,202.71,73.103,101.9,320.36,40.859,290.86,219.08,128.85,217.61,257.97,338.37,286.15,82.476,223.87,196.01,240.86,84.364,285.07,333.65,297.42,121.09,253.4,196.33,350.22,245.15,179.98,315.18,188.94,221.8,283.25,241.68,283.89,146.77,255.44
267.62,197.14,223.1,327.27,157.68,243.36,329.33,243.76,255,343.7,107.53,290.86,40.859,236.82,204.91,280.85,180.15,138.08,155.47,320.74,268.01,245.9,246.87,302.14,81.966,158.09,71.716,333.88,205.58,285.35,62.311,138.27,217.45,168.85,188.95,98.223,120.91,155.71,99.943,193.23,149.12
101.61,236.86,225.63,237.46,154.42,193.06,139.93,92.557,202.43,210.57,198.05,219.08,236.82,40.859,145.43,256.25,259.44,197.79,187.8,238.54,194.99,224.67,227.47,195.31,237.35,272.57,268.15,227.33,113.06,151.01,282.12,168.53,128.01,212.59,176.59,194.56,165.6,162.01,147.36,140.57,110.38
141.85,327.98,226.57,196.04,95.759,101.85,200.01,136.69,134.57,174.01,182.86,128.85,204.91,145.43,40.859,227.62,185.75,207.54,201.28,195.38,204.16,305.55,209.53,178.85,208.2,241.74,333.49,214.12,147.23,189.55,264.39,147.23,128.51,136.63,173,159.11,128.85,116.5,144.19,113.14,135.98
204.98,176.18,166.65,192.86,264.47,250.64,184.25,266.32,143.58,74.42,272.76,217.61,280.85,256.25,227.62,40.859,220.54,287.62,259.22,211.84,58.77,74.582,62.86,133.72,244.32,255.38,93.503,74.73,238.16,172.56,313.27,288.62,193.3,211.81,169.45,131.97,141.2,181.32,225.1,194.44,238.3
181.07,151.09,115.19,283.9,173.5,212.22,245.75,263.53,215.92,288.65,144.6,257.97,180.15,259.44,185.75,220.54,40.859,128.91,78.855,279.37,153.4,184.79,89.943,247.97,157.43,90.132,154.07,259.84,216.01,188.85,200.47,169.99,130.89,116.05,164.02,133.45,182.34,134.87,154.4,168.56,150.37
238.29,181.76,197.95,337.84,162.93,235.13,312.94,216.89,267.91,338.57,80.808,338.37,138.08,197.79,207.54,287.62,128.91,40.859,71.479,345,238.35,242.21,217.28,349.12,139.77,82.643,204.85,345.95,206.24,253.47,145.44,134.86,187.12,224.52,193.66,158.57,161.28,153.88,152,192.48,152.52
215.63,164.06,164.27,318.56,169.88,228.64,286.53,210.42,248.48,321.11,87.846,286.15,155.47,187.8,201.28,259.22,78.855,71.479,40.859,311.72,206.01,217.98,184.1,347.79,142.34,82.63,153.61,335.37,149.57,222.74,166.25,152.05,163.83,180.36,192.14,173.2,187.64,158.96,152.35,184.58,152.61
170.52,275.37,280.34,67.827,238.43,175.36,143.75,204.57,123.98,97.323,329.72,82.476,320.74,238.54,195.38,211.84,279.37,345,311.72,40.859,227.41,201.38,247.91,72.228,310.72,347.38,310.25,80.437,261.44,197.42,378.4,279.13,199.74,320.85,200.88,243.99,284.53,241.64,292.03,171.91,270.79
152.46,192.6,153.67,222.2,232.55,219.05,161.69,214.36,175.81,236.9,240.58,223.87,268.01,194.99,204.16,58.77,153.4,238.35,206.01,227.41,40.859,155.86,89.707,178.75,238.85,224.37,203.62,98.679,128.41,97.586,298.99,250.73,98.525,137.18,184.25,165.32,151.04,191.52,217.49,226.1,208.36
185.18,179.72,150.66,189.99,329.2,216.54,190.25,232.63,106.53,115.87,222.78,196.01,245.9,224.67,305.55,74.582,184.79,242.21,217.98,201.38,155.86,40.859,150.08,141.33,206.91,218.43,187.77,148.81,203.43,169.47,266.14,237.47,161.32,169.53,122.85,137.72,156.55,147.64,171.99,269.94,188.51
210,169.22,99.265,242.33,227.69,230.32,185.1,232.95,185.54,261.46,221.39,240.86,246.87,227.47,209.53,62.86,89.943,217.28,184.1,247.91,89.707,150.08,40.859,194.49,214.61,143.67,119.73,149.23,179.63,151.81,272.08,240.27,145.07,108.38,172.61,136.46,145.74,193.63,202.98,213.68,201.71
174.77,225.15,221.92,70.422,249.87,104.92,94.728,146.81,110.92,172.08,325.94,84.364,302.14,195.31,178.85,133.72,247.97,349.12,347.79,72.228,178.75,141.33,194.49,40.859,278.46,354.7,250.06,106.34,249.8,168.16,349.3,284.32,186.63,306.34,228.08,210.97,280.38,250.46,295.1,206.47,259.06
255.32,160.54,182.47,312.77,174.4,248.08,309.57,249.05,251.1,262.38,117.1,285.07,81.966,237.35,208.2,244.32,157.43,139.77,142.34,310.72,238.85,206.91,214.61,278.46,40.859,94.126,81.283,307.16,201.39,261.32,101.35,161.73,203.01,157.51,173.18,118.52,140.57,144.77,115.11,193.72,156.21
256.43,148.38,104.37,357.42,214.11,315.39,313.86,261.82,266.55,329.24,98.418,333.65,158.09,272.57,241.74,255.38,90.132,82.643,82.63,347.38,224.37,218.43,143.67,354.7,94.126,40.859,109.09,338.13,220.9,249.73,144.33,199.49,204.26,205.09,204.08,159.18,178.68,175.2,120.57,224.43,197.89
256.79,153.45,89.367,302.32,346.24,284.58,284.56,286.15,252.49,220.96,199.91,297.42,71.716,268.15,333.49,93.503,154.07,204.85,153.61,310.25,203.62,187.77,119.73,250.06,81.283,109.09,40.859,324.96,232.5,234.16,61.066,244.27,213.96,219.04,186.35,180.54,190.19,193.78,187.29,306.64,219.81
