RPL23A,,,,,,,,,,,,,,,,,,
RPL24,,,,,,,,,,,,,,,,,,
RPL26,,,,,,,,,,,,,,,,,,
RPL27,,,,,,,,,,,,,,,,,,
RPL27A,,,,,,,,,,,,,,,,,,
RPL28,,,,,,,,,,,,,,,,,,
RPL29,,,,,,,,,,,,,,,,,,
RPL3,,,,,,,,,,,,,,,,,,
RPL30,,,,,,,,,,,,,,,,,,
RPL31,,,,,,,,,,,,,,,,,,
RPL32,,,,,,,,,,,,,,,,,,
RPL34,,,,,,,,,,,,,,,,,,
RPL35,,,,,,,,,,,,,,,,,,
RPL35A,,,,,,,,,,,,,,,,,,
RPL36,,,,,,,,,,,,,,,,,,
RPL36A,,,,,,,,,,,,,,,,,,
RPL36AL,,,,,,,,,,,,,,,,,,
RPL37,,,,,,,,,,,,,,,,,,
RPL37A,,,,,,,,,,,,,,,,,,
RPL38,,,,,,,,,,,,,,,,,,
RPL39,,,,,,,,,,,,,,,,,,
RPL4,,,,,,,,,,,,,,,,,,
RPL41,,,,,,,,,,,,,,,,,,
RPL5,,,,,,,,,,,,,,,,,,
RPL6,,,,,,,,,,,,,,,,,,
RPL7,,,,,,,,,,,,,,,,,,
RPL7A,,,,,,,,,,,,,,,,,,
RPL8,,,,,,,,,,,,,,,,,,
RPL9,,,,,,,,,,,,,,,,,,
RPLP0,,,,,,,,,,,,,,,,,,
RPLP1,,,,,,,,,,,,,,,,,,
RPLP2,,,,,,,,,,,,,,,,,,
RPN1,,,,,,,,,,,,,,,,,,
RPN2,,,,,,,,,,,,,,,,,,
RPP14,,,,,,,,,,,,,,,,,,
RPP21,,,,,,,,,,,,,,,,,,
RPP25,,,,,,,,,,,,,,,,,,
RPP30,,,,,,,,,,,,,,,,,,
RPP38,,,,,,,,,,,,,,,,,,
RPP40,,,,,,,,,,,,,,,,,,
RPRD1A,,,,,,,,,,,,,,,,,,
RPRD1B,,,,,,,,,,,,,,,,,,
RPRD2,,,,,,,,,,,,,,,,,,
RPS10,,,,,,,,,,,,,,,,,,
RPS11,,,,,,,,,,,,,,,,,,
RPS12,,,,,,,,,,,,,,,,,,
RPS13,,,,,,,,,,,,,,,,,,
RPS14,,,,,,,,,,,,,,,,,,
RPS15,,,,,,,,,,,,,,,,,,
RPS15A,,,,,,,,,,,,,,,,,,
RPS16,,,,,,,,,,,,,,,,,,
RPS17,,,,,,,,,,,,,,,,,,
RPS18,,,,,,,,,,,,,,,,,,
RPS19,,,,,,,,,,,,,,,,,,
RPS19BP1,,,,,,,,,,,,,,,,,,
RPS2,,,,,,,,,,,,,,,,,,
RPS20,,,,,,,,,,,,,,,,,,
RPS21,,,,,,,,,,,,,,,,,,
RPS23,,,,,,,,,,,,,,,,,,
RPS24,,,,,,,,,,,,,,,,,,
RPS25,,,,,,,,,,,,,,,,,,
RPS26,,,,,,,,,,,,,,,,,,
RPS27,,,,,,,,,,,,,,,,,,
RPS27A,,,,,,,,,,,,,,,,,,
RPS27L,,,,,,,,,,,,,,,,,,
RPS28,,,,,,,,,,,,,,,,,,
RPS29,,,,,,,,,,,,,,,,,,
RPS3,,,,,,,,,,,,,,,,,,
RPS3A,,,,,,,,,,,,,,,,,,
RPS4X,,,,,,,,,,,,,,,,,,
RPS4Y1,,,,,,,,,,,,,,,,,,
RPS5,,,,,,,,,,,,,,,,,,
RPS6,,,,,,,,,,,,,,,,,,
RPS6KA1,,,,,,,,,,,,,,,,,,
RPS6KA2,,,,,,,,,,,,,,,,,,
RPS6KA3,,,,,,,,,,,,,,,,,,
RPS6KA4,,,,,,,,,,,,,,,,,,
RPS6KA5,,,,,,,,,,,,,,,,,,
RPS6KA6,,,,,,,,,,,,,,,,,,
RPS6KB1,,,,,,,,,,,,,,,,,,
RPS6KB2,,,,,,,,,,,,,,,,,,
RPS6KC1,,,,,,,,,,,,,,,,,,
RPS7,,,,,,,,,,,,,,,,,,
RPS8,,,,,,,,,,,,,,,,,,
RPS9,,,,,,,,,,,,,,,,,,
RPSA,,,,,,,,,,,,,,,,,,
RPTOR,,,,,,,,,,,,,,,,,,
RPUSD2,,,,,,,,,,,,,,,,,,
RPUSD3,,,,,,,,,,,,,,,,,,
RPUSD4,,,,,,,,,,,,,,,,,,
RRAGA,,,,,,,,,,,,,,,,,,
RRAGB,,,,,,,,,,,,,,,,,,
RRAGC,,,,,,,,,,,,,,,,,,
RRAGD,,,,,,,,,,,,,,,,,,
RRAS,,,,,,,,,,,,,,,,,,
RRAS2,,,,,,,,,,,,,,,,,,
RRBP1,,,,,,,,,,,,,,,,,,
RREB1,,,,,,,,,,,,,,,,,,
RRM1,,,,,,,,,,,,,,,,,,
RRM2,,,,,,,,,,,,,,,,,,
RRM2B,,,,,,,,,,,,,,,,,,
RRN3,,,,,,,,,,,,,,,,,,
RRP1,,,,,,,,,,,,,,,,,,
RRP12,,,,,,,,,,,,,,,,,,
RRP1B,,,,,,,,,,,,,,,,,,
RRP36,,,,,,,,,,,,,,,,,,
RRP7A,,,,,,,,,,,,,,,,,,
RRP8,,,,,,,,,,,,,,,,,,
RRP9,,,,,,,,,,,,,,,,,,
RRS1,,,,,,,,,,,,,,,,,,
RS1,,,,,,,,,,,,,,,,,,
RSAD1,,,,,,,,,,,,,,,,,,
RSAD2,,,,,,,,,,,,,,,,,,
RSC1A1,,,,,,,,,,,,,,,,,,
RSF1,,,,,,,,,,,,,,,,,,
RSL1D1,,,,,,,,,,,,,,,,,,
RSL24D1,,,,,,,,,,,,,,,,,,
RSPH1,,,,,,,,,,,,,,,,,,
RSPH3,,,,,,,,,,,,,,,,,,
RSPH4A,,,,,,,,,,,,,,,,,,
RSPH9,,,,,,,,,,,,,,,,,,
RSPO1,,,,,,,,,,,,,,,,,,
RSPO2,,,,,,,,,,,,,,,,,,
RSPO3,,,,,,,,,,,,,,,,,,
RSPO4,,,,,,,,,,,,,,,,,,
RSRC1,,,,,,,,,,,,,,,,,,
RSRP1,,,,,,,,,,,,,,,,,,
RSU1,,,,,,,,,,,,,,,,,,
RTCA,,,,,,,,,,,,,,,,,,
RTCB,,,,,,,,,,,,,,,,,,
RTEL1,,,,,,,,,,,,,,,,,,
RTF1,,,,,,,,,,,,,,,,,,
RTF2,,,,,HSPC164,HSPC169,,,,,,,,,,,,
RTKN,,,,,,,,,,,,,,,,,,
RTKN2,,,,,,,,,,,,,,,,,,
RTL10,,,,,,,,,,,,,,,,,,
RTN1,,,,,,,,,,,,,,,,,,
RTN2,,,,,,,,,,,,,,,,,,
RTN3,,,,,,,,,,,,,,,,,,
RTN4,,,,,,,,,,,,,,,,,,
RTN4IP1,,,,,,,,,,,,,,,,,,
RTN4R,,,,,,,,,,,,,,,,,,
RTN4RL1,,,,,,,,,,,,,,,,,,
RTN4RL2,,,,,,,,,,,,,,,,,,
RTP1,,,,,,,,,,,,,,,,,,
RTP2,,,,,,,,,,,,,,,,,,
RTP3,,,,,,,,,,,,,,,,,,
RTP4,,,,,,,,,,,,,,,,,,
RTRAF,,,,,,,,,,,,,,,,,,
RTTN,,,,,,,,,,,,,,,,,,
RUBCN,,,,,,,,,,,,,,,,,,
RUBCNL,,,,,,,,,,,,,,,,,,
RUFY1,,,,,,,,,,,,,,,,,,
RUFY2,,,,,,,,,,,,,,,,,,
RUFY3,,,,,,,,,,,,,,,,,,
RUFY4,,,,,,,,,,,,,,,,,,
RUNDC3A,,,,,,,,,,,,,,,,,,
RUNX1,,,,,,,,,,,,,,,,,,
RUNX1T1,,,,,MTG8,ZMYND2,,,,,,,,,,,,
RUNX2,,,,,,,,,,,,,,,,,,
RUNX3,,,,,,,,,,,,,,,,,,
RUSC1,,,,,,,,,,,,,,,,,,
RUSC2,,,,,,,,,,,,,,,,,,
RUVBL1,,,,,,,,,,,,,,,,,,
RUVBL2,,,,,,,,,,,,,,,,,,
RWDD3,,,,,,,,,,,,,,,,,,
RXFP1,,,,,,,,,,,,,,,,,,
RXRA,,,,,,,,,,,,,,,,,,
RXRB,,,,,,,,,,,,,,,,,,
RXRG,,,,,,,,,,,,,,,,,,
RXYLT1,,,,,,,,,,,,,,,,,,
RYBP,,,,,,,,,,,,,,,,,,
RYK,,,,,,,,,,,,,,,,,,
RYR1,,,,,,,,,,,,,,,,,,
RYR2,,,,,,,,,,,,,,,,,,
S100A1,,,,,,,,,,,,,,,,,,
S100A10,,,,,,,,,,,,,,,,,,
S100A11,,,,,,,,,,,,,,,,,,
S100A12,,,,,,,,,,,,,,,,,,
S100A13,,,,,,,,,,,,,,,,,,
S100A14,,,,,,,,,,,,,,,,,,
S100A16,,,,,,,,,,,,,,,,,,
S100A3,,,,,,,,,,,,,,,,,,
S100A4,,,,,,,,,,,,,,,,,,
S100A5,,,,,,,,,,,,,,,,,,
S100A6,,,,,,,,,,,,,,,,,,
S100A7,,,,,,,,,,,,,,,,,,
S100A7A,,,,,,,,,,,,,,,,,,
S100A7L2,,,,,,,,,,,,,,,,,,
S100A8,,,,,,,,,,,,,,,,,,
S100A9,,,,,,,,,,,,,,,,,,
S100B,,,,,,,,,,,,,,,,,,
S100P,,,,,,,,,,,,,,,,,,
S100PBP,,,,,,,,,,,,,,,,,,
S100Z,,,,,,,,,,,,,,,,,,
S1PR1,,,,,,,,,,,,,,,,,,
S1PR2,,,,,,,,,,,,,,,,,,
S1PR3,,,,,,,,,,,,,,,,,,
S1PR4,,,,,,,,,,,,,,,,,,
SAA1,,,,,,,,,,,,,,,,,,
SAAL1,,,,,,,,,,,,,,,,,,
SACM1L,,,,,,,,,,,,,,,,,,
SACS,,,,,,,,,,,,,,,,,,
SAE1,,,,,,,,,,,,,,,,,,
SAFB,,,,,,,,,,,,,,,,,,
SAFB2,,,,,,,,,,,,,,,,,,
SAG,,,,,,,,,,,,,,,,,,
SAGE1,,,,,,,,,,,,,,,,,,
SALL1,,,,,,,,,,,,,,,,,,
SALL2,,,,,,,,,,,,,,,,,,
SALL4,,,,,,,,,,,,,,,,,,
SAMD1,,,,,,,,,,,,,,,,,,
SAMD4A,,,,,,,,,,,,,,,,,,
SAMD4B,,,,,,,,,,,,,,,,,,
SAMD5,,,,,,,,,,,,,,,,,,
SAMD8,,,,,,,,,,,,,,,,,,
SAMD9,,,,,,,,,,,,,,,,,,
SAMD9L,,,,,,,,,,,,,,,,,,
SAMHD1,,,,,,,,,,,,,,,,,,
SAMM50,,,,,,,,,,,,,,,,,,
SAMSN1,,,,,,,,,,,,,,,,,,
SAP130,,,,,,,,,,,,,,,,,,
SAP18,,,,,,,,,,,,,,,,,,
SAP30,,,,,,,,,,,,,,,,,,
SAP30BP,,,,,,,,,,,,,,,,,,
SAP30L,,,,,,,,,,,,,,,,,,
SAPCD2,,,,,,,,,,,,,,,,,,
SAR1A,,,,,,,,,,,,,,,,,,
SAR1B,,,,,,,,,,,,,,,,,,
SARAF,,,,,PSEC0019,UNQ1967/PRO4499,,,,,,,,,,,,
SARG,,,,,,,,,,,,,,,,,,
SARM1,,,,,,,,,,,,,,,,,,
SARNP,,,,,,,,,,,,,,,,,,
SARS1,,,,,,,,,,,,,,,,,,
SART1,,,,,,,,,,,,,,,,,,
SART3,,,,,,,,,,,,,,,,,,
SASH1,,,,,,,,,,,,,,,,,,
SASS6,,,,,,,,,,,,,,,,,,
SAT1,,,,,,,,,,,,,,,,,,
SAT2,,,,,,,,,,,,,,,,,,
SATB1,,,,,,,,,,,,,,,,,,
SATB2,,,,,,,,,,,,,,,,,,
SAV1,,,,,,,,,,,,,,,,,,
SAXO1,,,,,,,,,,,,,,,,,,
SAXO4,,,,,,,,,,,,,,,,,,
SAYSD1,,,,,,,,,,,,,,,,,,
SBDS,,,,,,,,,,,,,,,,,,
SBF1,,,,,,,,,,,,,,,,,,
SBF2,,,,,,,,,,,,,,,,,,
SBNO2,,,,,,,,,,,,,,,,,,
SCAF11,,,,,,,,,,,,,,,,,,
SCAF4,,,,,,,,,,,,,,,,,,
SCAF8,,,,,,,,,,,,,,,,,,
SCAI,,,,,,,,,,,,,,,,,,
SCAMP1,,,,,,,,,,,,,,,,,,
SCAMP2,,,,,,,,,,,,,,,,,,
SCAMP3,,,,,,,,,,,,,,,,,,
SCAMP5,,,,,,,,,,,,,,,,,,
SCAND1,,,,,,,,,,,,,,,,,,
SCAND3,,,,,ZNF452,,,,,,,,,,,,,
SCAP,,,,,,,,,,,,,,,,,,
SCAPER,,,,,,,,,,,,,,,,,,
SCARA3,,,,,,,,,,,,,,,,,,
SCARB1,,,,,,,,,,,,,,,,,,
SCARF1,,,,,,,,,,,,,,,,,,
SCART1,,,,,,,,,,,,,,,,,,
SCCPDH,,,,,,,,,,,,,,,,,,
SCD,,,,,,,,,,,,,,,,,,
SCD5,,,,,,,,,,,,,,,,,,
SCEL,,,,,,,,,,,,,,,,,,
SCFD1,,,,,,,,,,,,,,,,,,
SCG2,,,,,,,,,,,,,,,,,,
SCG5,,,,,,,,,,,,,,,,,,
SCGB1A1,,,,,,,,,,,,,,,,,,
SCGB1D1,,,,,,,,,,,,,,,,,,
SCGB2A1,,,,,,,,,,,,,,,,,,
SCGB3A1,,,,,,,,,,,,,,,,,,
SCIMP,,,,,,,,,,,,,,,,,,
SCLT1,,,,,,,,,,,,,,,,,,
SCLY,,,,,,,,,,,,,,,,,,
SCML2,,,,,,,,,,,,,,,,,,
SCN10A,,,,,,,,,,,,,,,,,,
SCN11A,,,,,,,,,,,,,,,,,,
SCN1A,,,,,,,,,,,,,,,,,,
SCN1B,,,,,,,,,,,,,,,,,,
SCN2A,,,,,,,,,,,,,,,,,,
SCN2B,,,,,,,,,,,,,,,,,,
SCN3B,,,,,,,,,,,,,,,,,,
SCN4A,,,,,,,,,,,,,,,,,,
SCN4B,,,,,,,,,,,,,,,,,,
SCN5A,,,,,,,,,,,,,,,,,,
SCN8A,,,,,,,,,,,,,,,,,,
SCN9A,,,,,,,,,,,,,,,,,,
SCNN1A,,,,,,,,,,,,,,,,,,
SCNN1B,,,,,,,,,,,,,,,,,,
SCNN1D,,,,,,,,,,,,,,,,,,
SCNN1G,,,,,,,,,,,,,,,,,,
SCO1,,,,,,,,,,,,,,,,,,
SCO2,,,,,,,,,,,,,,,,,,
SCOC,,,,,,,,,,,,,,,,,,
SCP2,,,,,,,,,,,,,,,,,,
SCRIB,,,,,VARTUL,,,,,,,,,,,,,
SCRN1,,,,,,,,,,,,,,,,,,
SCRT1,,,,,,,,,,,,,,,,,,
SCRT2,,,,,,,,,,,,,,,,,,
SCTR,,,,,,,,,,,,,,,,,,
SCUBE1,,,,,,,,,,,,,,,,,,
SCUBE3,,,,,,,,,,,,,,,,,,
SCX,,,,,,,,,,,,,,,,,,
SCYL1,,,,,TEIF,TRAP,HT019,,,,,,,,,,,
SCYL2,,,,,,,,,,,,,,,,,,
SCYL3,,,,,,,,,,,,,,,,,,
SDAD1,,,,,,,,,,,,,,,,,,
SDC1,,,,,,,,,,,,,,,,,,
SDC2,,,,,,,,,,,,,,,,,,
SDCBP,,,,,,,,,,,,,,,,,,
SDCBP2,,,,,,,,,,,,,,,,,,
SDCCAG8,,,,,,,,,,,,,,,,,,
SDE2,,,,,,,,,,,,,,,,,,
SDF2,,,,,,,,,,,,,,,,,,
SDF2L1,,,,,,,,,,,,,,,,,,
SDHA,,,,,,,,,,,,,,,,,,
SDHAF1,,,,,,,,,,,,,,,,,,
SDHAF2,,,,,,,,,,,,,,,,,,
SDHB,,,,,,,,,,,,,,,,,,
SDHD,,,,,,,,,,,,,,,,,,
SDIM1,,,,,,,,,,,,,,,,,,
SDR16C5,,,,,,,,,,,,,,,,,,
SDR9C7,,,,,,,,,,,,,,,,,,
SDS,,,,,,,,,,,,,,,,,,
SEC11A,,,,,,,,,,,,,,,,,,
SEC11C,,,,,,,,,,,,,,,,,,
SEC13,,,,,,,,,,,,,,,,,,
SEC14L1,,,,,,,,,,,,,,,,,,
SEC14L2,,,,,,,,,,,,,,,,,,
SEC16A,,,,,,,,,,,,,,,,,,
SEC16B,,,,,,,,,,,,,,,,,,
SEC22B,,,,,,,,,,,,,,,,,,
SEC23A,,,,,,,,,,,,,,,,,,
SEC23B,,,,,,,,,,,,,,,,,,
SEC23IP,,,,,,,,,,,,,,,,,,
SEC24A,,,,,,,,,,,,,,,,,,
SEC24B,,,,,,,,,,,,,,,,,,
SEC24C,,,,,,,,,,,,,,,,,,
SEC24D,,,,,,,,,,,,,,,,,,
SEC31A,,,,,,,,,,,,,,,,,,
SEC31B,,,,,,,,,,,,,,,,,,
SEC61A1,,,,,,,,,,,,,,,,,,
SEC61B,,,,,,,,,,,,,,,,,,
SEC61G,,,,,,,,,,,,,,,,,,
SEC62,,,,,,,,,,,,,,,,,,
SEC63,,,,,,,,,,,,,,,,,,
SECISBP2,,,,,,,,,,,,,,,,,,
SECTM1,,,,,,,,,,,,,,,,,,
SEH1L,,,,,,,,,,,,,,,,,,
SEL1L,,,,,,,,,,,,,,,,,,
SELE,,,,,,,,,,,,,,,,,,
SELENBP1,,,,,,,,,,,,,,,,,,
SELENOF,,,,,,,,,,,,,,,,,,
SELENOI,,,,,,,,,,,,,,,,,,
SELENOK,,,,,,,,,,,,,,,,,,
SELENON,,,,,,,,,,,,,,,,,,
SELENOO,,,,,,,,,,,,,,,,,,
SELENOS,,,,,,,,,,,,,,,,,,
SELENOT,,,,,,,,,,,,,,,,,,
SELL,,,,,,,,,,,,,,,,,,
SELP,,,,,,,,,,,,,,,,,,
SELPLG,,,,,,,,,,,,,,,,,,
SEMA3A,,,,,,,,,,,,,,,,,,
SEMA3E,,,,,,,,,,,,,,,,,,
SEMA3F,,,,,,,,,,,,,,,,,,
SEMA4C,,,,,,,,,,,,,,,,,,
SEMA4D,,,,,,,,,,,,,,,,,,
SEMA4F,,,,,,,,,,,,,,,,,,
SEMA6A,,,,,,,,,,,,,,,,,,
SEMA6D,,,,,,,,,,,,,,,,,,
SEMA7A,,,,,,,,,,,,,,,,,,
SEMG1,,,,,,,,,,,,,,,,,,
SEMG2,,,,,,,,,,,,,,,,,,
SENP1,,,,,,,,,,,,,,,,,,
SENP2,,,,,,,,,,,,,,,,,,
SENP3,,,,,,,,,,,,,,,,,,
SENP6,,,,,,,,,,,,,,,,,,
SENP7,,,,,,,,,,,,,,,,,,
SEPTIN1,,,,,,,,,,,,,,,,,,
SEPTIN11,,,,,,,,,,,,,,,,,,
SEPTIN12,,,,,,,,,,,,,,,,,,
SEPTIN14,,,,,,,,,,,,,,,,,,
SEPTIN14P20,,,,,,,,,,,,,,,,,,
SEPTIN2,,,,,,,,,,,,,,,,,,
SEPTIN4,,,,,hucep-7,,,,,,,,,,,,,
SEPTIN5,,,,,,,,,,,,,,,,,,
SEPTIN6,,,,,,,,,,,,,,,,,,
SEPTIN7,,,,,,,,,,,,,,,,,,
SEPTIN9,,,,,,,,,,,,,,,,,,
SERAC1,,,,,,,,,,,,,,,,,,
SERBP1,,,,,,,,,,,,,,,,,,
SERGEF,,,,,,,,,,,,,,,,,,
SERINC3,,,,,,,,,,,,,,,,,,
SERINC5,,,,,,,,,,,,,,,,,,
SERP1,,,,,,,,,,,,,,,,,,
SERPINA1,,,,,,,,,,,,,,,,,,
SERPINA10,,,,,,,,,,,,,,,,,,
SERPINA2,,,,,,,,,,,,,,,,,,
SERPINA3,,,,,,,,,,,,,,,,,,
SERPINA5,,,,,,,,,,,,,,,,,,
SERPINA6,,,,,,,,,,,,,,,,,,
SERPINA9,,,,,,,,,,,,,,,,,,
SERPINB1,,,,,,,,,,,,,,,,,,
SERPINB10,,,,,,,,,,,,,,,,,,
SERPINB13,,,,,,,,,,,,,,,,,,
SERPINB3,,,,,,,,,,,,,,,,,,
SERPINB4,,,,,,,,,,,,,,,,,,
SERPINB5,,,,,,,,,,,,,,,,,,
SERPINB6,,,,,,,,,,,,,,,,,,
SERPINB8,,,,,,,,,,,,,,,,,,
SERPINB9,,,,,,,,,,,,,,,,,,
SERPINC1,,,,,,,,,,,,,,,,,,
SERPINE1,,,,,,,,,,,,,,,,,,
SERPINE2,,,,,,,,,,,,,,,,,,
SERPINF1,,,,,,,,,,,,,,,,,,
SERPINF2,,,,,,,,,,,,,,,,,,
SERPING1,,,,,,,,,,,,,,,,,,
SERPINH1,,,,,PIG14,,,,,,,,,,,,,
SERPINI1,,,,,,,,,,,,,,,,,,
SERTAD2,,,,,,,,,,,,,,,,,,
SERTAD3,,,,,,,,,,,,,,,,,,
SERTM1,,,,,,,,,,,,,,,,,,
SESN1,,,,,,,,,,,,,,,,,,
SESN2,,,,,,,,,,,,,,,,,,
SESN3,,,,,,,,,,,,,,,,,,
SESTD1,,,,,,,,,,,,,,,,,,
SET,,,,,,,,,,,,,,,,,,
SETBP1,,,,,,,,,,,,,,,,,,
SETD1A,,,,,,,,,,,,,,,,,,
SETD1B,,,,,,,,,,,,,,,,,,
SETD2,,,,,SET2,HSPC069,,,,,,,,,,,,
SETD3,,,,,,,,,,,,,,,,,,
SETD4,,,,,,,,,,,,,,,,,,
SETD5,,,,,,,,,,,,,,,,,,
SETD6,,,,,,,,,,,,,,,,,,
SETD7,,,,,,,,,,,,,,,,,,
SETDB1,,,,,,,,,,,,,,,,,,
SETDB2,,,,,,,,,,,,,,,,,,
SETMAR,,,,,,,,,,,,,,,,,,
SETSIP,,,,,,,,,,,,,,,,,,
SETX,,,,,,,,,,,,,,,,,,
SF1,,,,,,,,,,,,,,,,,,
SF3A1,,,,,,,,,,,,,,,,,,
SF3A2,,,,,,,,,,,,,,,,,,
SF3A3,,,,,,,,,,,,,,,,,,
SF3B1,,,,,,,,,,,,,,,,,,
SF3B2,,,,,,,,,,,,,,,,,,
SF3B3,,,,,,,,,,,,,,,,,,
SF3B4,,,,,,,,,,,,,,,,,,
SF3B5,,,,,,,,,,,,,,,,,,
SF3B6,,,,,HSPC175,HT006,,,,,,,,,,,,
SFI1,,,,,,,,,,,,,,,,,,
SFMBT1,,,,,,,,,,,,,,,,,,
SFMBT2,,,,,,,,,,,,,,,,,,
SFN,,,,,,,,,,,,,,,,,,
SFPQ,,,,,,,,,,,,,,,,,,
SFR1,,,,,,,,,,,,,,,,,,
SFRP1,,,,,,,,,,,,,,,,,,
SFRP2,,,,,,,,,,,,,,,,,,
SFRP4,,,,,,,,,,,,,,,,,,
SFTA3,,,,,,,,,,,,,,,,,,
SFXN1,,,,,,,,,,,,,,,,,,
SFXN2,,,,,,,,,,,,,,,,,,
SFXN3,,,,,,,,,,,,,,,,,,
SFXN4,,,,,,,,,,,,,,,,,,
SFXN5,,,,,,,,,,,,,,,,,,
SGCB,,,,,,,,,,,,,,,,,,
SGCD,,,,,,,,,,,,,,,,,,
SGCE,,,,,,,,,,,,,,,,,,
SGF29,,,,,,,,,,,,,,,,,,
SGIP1,,,,,,,,,,,,,,,,,,
SGK1,,,,,,,,,,,,,,,,,,
SGK2,,,,,,,,,,,,,,,,,,
SGMS1,,,,,,,,,,,,,,,,,,
SGMS2,,,,,,,,,,,,,,,,,,
SGO1,,,,,,,,,,,,,,,,,,
SGO2,,,,,,,,,,,,,,,,,,
SGPL1,,,,,,,,,,,,,,,,,,
SGPP1,,,,,,,,,,,,,,,,,,
SGPP2,,,,,,,,,,,,,,,,,,
SGSH,,,,,,,,,,,,,,,,,,
SGSM1,,,,,,,,,,,,,,,,,,
SGSM2,,,,,,,,,,,,,,,,,,
SGSM3,,,,,,,,,,,,,,,,,,
SGTA,,,,,,,,,,,,,,,,,,
SH2B2,,,,,,,,,,,,,,,,,,
SH2B3,,,,,,,,,,,,,,,,,,
SH2D1A,,,,,,,,,,,,,,,,,,
SH2D3C,,,,,,,,,,,,,,,,,,
SH2D4A,,,,,,,,,,,,,,,,,,
SH3BGRL,,,,,,,,,,,,,,,,,,
SH3BGRL2,,,,,,,,,,,,,,,,,,
SH3BGRL3,,,,,,,,,,,,,,,,,,
SH3BP1,,,,,,,,,,,,,,,,,,
SH3BP4,,,,,,,,,,,,,,,,,,
SH3BP5,,,,,,,,,,,,,,,,,,
SH3BP5L,,,,,,,,,,,,,,,,,,
SH3D19,,,,,,,,,,,,,,,,,,
SH3D21,,,,,,,,,,,,,,,,,,
SH3GL1,,,,,,,,,,,,,,,,,,
SH3GLB1,,,,,,,,,,,,,,,,,,
SH3GLB2,,,,,,,,,,,,,,,,,,
SH3KBP1,,,,,,,,,,,,,,,,,,
SH3PXD2A,,,,,,,,,,,,,,,,,,
SH3PXD2B,,,,,,,,,,,,,,,,,,
SH3RF1,,,,,SH3MD2,,,,,,,,,,,,,
SH3RF2,,,,,,,,,,,,,,,,,,
SH3YL1,,,,,,,,,,,,,,,,,,
SHANK1,,,,,,,,,,,,,,,,,,
SHARPIN,,,,,,,,,,,,,,,,,,
SHB,,,,,,,,,,,,,,,,,,
SHC1,,,,,,,,,,,,,,,,,,
SHFL,,,,,SFL,,,,,,,,,,,,,
SHH,,,,,,,,,,,,,,,,,,
SHLD1,,,,,,,,,,,,,,,,,,
SHLD2,,,,,,,,,,,,,,,,,,
SHLD3,,,,,,,,,,,,,,,,,,
SHMT1,,,,,,,,,,,,,,,,,,
SHMT2,,,,,,,,,,,,,,,,,,
SHOC1,,,,,,,,,,,,,,,,,,
SHOC2,,,,,,,,,,,,,,,,,,
SHOX,,,,,,,,,,,,,,,,,,
SHPK,,,,,,,,,,,,,,,,,,
SHPRH,,,,,,,,,,,,,,,,,,
SHQ1,,,,,,,,,,,,,,,,,,
SHROOM2,,,,,,,,,,,,,,,,,,
SHROOM4,,,,,,,,,,,,,,,,,,
SHTN1,,,,,,,,,,,,,,,,,,
SI,,,,,,,,,,,,,,,,,,
SIAE,,,,,,,,,,,,,,,,,,
SIAH1,,,,,,,,,,,,,,,,,,
SIAH2,,,,,,,,,,,,,,,,,,
SIAH3,,,,,,,,,,,,,,,,,,
SIDT1,,,,,,,,,,,,,,,,,,
SIDT2,,,,,,,,,,,,,,,,,,
SIGLEC1,,,,,,,,,,,,,,,,,,
SIGLEC10,,,,,,,,,,,,,,,,,,
SIGLEC11,,,,,,,,,,,,,,,,,,
SIGLEC16,,,,,,,,,,,,,,,,,,
SIGLEC6,,,,,,,,,,,,,,,,,,
SIGMAR1,,,,,,,,,,,,,,,,,,
SIK1,,,,,,,,,,,,,,,,,,
SIK2,,,,,,,,,,,,,,,,,,
SIK3,,,,,,,,,,,,,,,,,,
SIL1,,,,,,,,,,,,,,,,,,
SIM2,,,,,,,,,,,,,,,,,,
SIMC1,,,,,,,,,,,,,,,,,,
SIN3A,,,,,,,,,,,,,,,,,,
SINHCAF,,,,,,,,,,,,,,,,,,
SIPA1L1,,,,,,,,,,,,,,,,,,
SIPA1L3,,,,,,,,,,,,,,,,,,
SIRPA,,,,,SHPS1,SIRP,,,,,,,,,,,,
SIRPG,,,,,,,,,,,,,,,,,,
SIRT1,,,,,,,,,,,,,,,,,,
SIRT2,,,,,,,,,,,,,,,,,,
SIRT3,,,,,,,,,,,,,,,,,,
SIRT4,,,,,,,,,,,,,,,,,,
SIRT5,,,,,,,,,,,,,,,,,,
SIRT6,,,,,,,,,,,,,,,,,,
SIRT7,,,,,,,,,,,,,,,,,,
SIT1,,,,,,,,,,,,,,,,,,
SIVA1,,,,,,,,,,,,,,,,,,
SIX1,,,,,,,,,,,,,,,,,,
SIX2,,,,,,,,,,,,,,,,,,
SIX3,,,,,,,,,,,,,,,,,,
SIX4,,,,,,,,,,,,,,,,,,
SIX5,,,,,,,,,,,,,,,,,,
SIX6,,,,,,,,,,,,,,,,,,
SKA1,,,,,,,,,,,,,,,,,,
SKA2,,,,,,,,,,,,,,,,,,
SKA3,,,,,,,,,,,,,,,,,,
SKAP1,,,,,,,,,,,,,,,,,,
SKAP2,,,,,SKAP55R,,,,,,,,,,,,,
SKI,,,,,,,,,,,,,,,,,,
