-0.21
0.03
-1.05
0.04
0.61
0.62
0
0.45
0.84
-0.18
0.31
-0.2
-0.12
0.38
0.15
-0.29
-0.47
-0.47
-0.2
0.13
0.33
0.28
0.72
-0.18
0.13
0.89
0.6
-0.41
-0.92
0.46
0.37
0.08
0.6
-0.39
0.57
-0.21
-0.51
0.07
-0.22
-0.28
-0.73
0.47
0.86
0.58
0.81
0.72
0.58
0.96
0.39
0.49
0.65
0.25
1.56
0.98
-0.09
-0.49
-0.31
0.36
-0.19
-0.4
-1.99
-0.61
-0.5
-0.26
0.71
0.67
