UniProtKB:P69892	HBG2	
UniProtKB:P69891	HBG1	PRO2979
UniProtKB:Q5VWG9	TAF3	
UniProtKB:P42679	MATK	CTK|HYL
UniProtKB:P42677	RPS27	MPS1
UniProtKB:P62241	RPS8	OK/SW-cl.83
UniProtKB:P62253	UBE2G1	UBE2G
UniProtKB:P42658	DPP6	
UniProtKB:Q5VWC8	HACD4	PTPLAD2
UniProtKB:A6NLX4	TMEM210	
UniProtKB:A6NLX3	SPDYE4	
UniProtKB:P69849	NOMO3	
UniProtKB:P49366	DHPS	DS
UniProtKB:A6NLW8	DUXA	
UniProtKB:P35916	FLT4	VEGFR3
UniProtKB:P49356	FNTB	
UniProtKB:P49354	FNTA	
UniProtKB:A6NM76	OR6C76	
UniProtKB:A6NLU5	VSTM2B	
UniProtKB:A6NM62	LRRC53	
UniProtKB:A6NLU0	RFPL4A	RFPL4|RNF210
UniProtKB:Q4W5P6	SMIM43	TMEM155
UniProtKB:P49336	CDK8	
UniProtKB:P49335	POU3F4	BRN4|OTF9
UniProtKB:P49327	FASN	FAS
UniProtKB:P49326	FMO5	
UniProtKB:P49321	NASP	
UniProtKB:Q6P3S6	FBXO42	FBX42|JFK|KIAA1332
UniProtKB:A6NM45	CLDN24	CLDN21
UniProtKB:A6NM43	CCT8L1P	CCT8L1
UniProtKB:A0JNW5	BLTP3B	KIAA0701|SHIP164|UHRF1BP1L
UniProtKB:P22102	GART	PGFT|PRGS
UniProtKB:A6NM36	LRRC30	
UniProtKB:Q8NCM2	KCNH5	EAG2
UniProtKB:A0A8Q3SIZ7	A0A8Q3SIZ7	
UniProtKB:A6NM28	ZFP92	
UniProtKB:Q6P3V2	ZNF585A	
UniProtKB:Q6P474	PDXDC2P	PDXDC2
UniProtKB:Q9Y2A4	ZNF443	
UniProtKB:A6NLP5	TTC36	HBP21
UniProtKB:A6NM11	LRRC37A2	
UniProtKB:A6NM10	AQP12B	INSSA3
UniProtKB:P52895	AKR1C2	DDH2
UniProtKB:A6NM03	OR2AG2	OR2AG2P
UniProtKB:Q5VVY1	NTMT2	C1orf184|METTL11B|NRMT2
UniProtKB:I3L1E1	C19orf84	
UniProtKB:P52888	THOP1	
UniProtKB:Q687X5	STEAP4	STAMP2|TNFAIP9
UniProtKB:Q96A32	MYL11	HSRLC|MYLPF
UniProtKB:Q14765	STAT4	
UniProtKB:O43598	DNPH1	C6orf108|RCL
UniProtKB:O43597	SPRY2	
UniProtKB:O43592	XPOT	
UniProtKB:Q5VVW2	GARNL3	
UniProtKB:I6L899	GOLGA8R	
UniProtKB:Q9Y2C2	UST	DS2ST
UniProtKB:O43586	PSTPIP1	CD2BP1
UniProtKB:O43583	DENR	DRP1|H14
UniProtKB:P05230	FGF1	FGFA
UniProtKB:O43581	SYT7	PCANAP7
UniProtKB:P40879	SLC26A3	DRA
UniProtKB:Q96A44	SPSB4	SSB4
UniProtKB:Q4W5G0	TIGD2	
UniProtKB:O43572	AKAP10	
UniProtKB:Q9NXR7	BABAM2	BRCC45|BRE
UniProtKB:P52849	NDST2	HSST2
UniProtKB:P52848	NDST1	HSST|HSST1
UniProtKB:Q9Y2D1	ATF5	ATFX
UniProtKB:O43567	RNF13	RZF
UniProtKB:O43566	RGS14	
UniProtKB:O43561	LAT	
UniProtKB:A6NLJ0	C2CD4B	FAM148B|NLF2
UniProtKB:Q8NCQ5	FBXO15	FBX15
UniProtKB:O43559	FRS3	
UniProtKB:O43557	TNFSF14	HVEML|LIGHT|UNQ391/PRO726
UniProtKB:O43556	SGCE	ESG|UNQ433/PRO840
UniProtKB:O43555	GNRH2	
UniProtKB:A6NLI5	TRIM64C	
UniProtKB:O43548	TGM5	TGMX
UniProtKB:Q5VW38	GPR107	KIAA1624|LUSTR1
UniProtKB:P52823	STC1	STC
UniProtKB:Q5VW36	FOCAD	KIAA1797
UniProtKB:O43543	XRCC2	
UniProtKB:O43542	XRCC3	
UniProtKB:Q5VW32	BROX	BROFTI|C1orf58
UniProtKB:P59551	TAS2R60	
UniProtKB:Q96A65	EXOC4	KIAA1699|SEC8|SEC8L1
UniProtKB:P52815	MRPL12	MRPL7|RPML12
UniProtKB:Q5VVQ6	YOD1	DUBA8|HIN7|OTUD2|PRO0907
UniProtKB:Q5VW22	AGAP6	CTGLF3
UniProtKB:P59544	TAS2R50	
UniProtKB:P59543	TAS2R20	TAS2R49
UniProtKB:P59542	TAS2R19	TAS2R23|TAS2R48
UniProtKB:P59541	TAS2R30	TAS2R47
UniProtKB:P59540	TAS2R46	
UniProtKB:Q14406	CSHL1	CSHP1|CSL
UniProtKB:O43529	CHST10	
UniProtKB:P39059	COL15A1	
UniProtKB:O43525	KCNQ3	
UniProtKB:O43524	FOXO3	FKHRL1|FOXO3A
UniProtKB:P59537	TAS2R43	
UniProtKB:P59536	TAS2R41	
UniProtKB:O43521	BCL2L11	BIM
UniProtKB:Q5VVP1	SPATA31A6	FAM75A6
UniProtKB:P59533	TAS2R38	PTC
UniProtKB:P32314	FOXN2	HTLF
UniProtKB:O43516	WIPF1	WASPIP|WIP
UniProtKB:O43513	MED7	ARC34|CRSP9
UniProtKB:A6NLE4	SMIM23	C5orf50
UniProtKB:O43511	SLC26A4	PDS
UniProtKB:Q5VW00	DCAF12L2	WDR40C
UniProtKB:O43508	TNFSF12	APO3L|DR3LG|UNQ181/PRO207
UniProtKB:P32302	CXCR5	BLR1|MDR15
UniProtKB:O43505	B4GAT1	B3GNT1|B3GNT6
UniProtKB:O43504	LAMTOR5	HBXIP|XIP
UniProtKB:O43502	RAD51C	RAD51L2
UniProtKB:P59510	ADAMTS20	
UniProtKB:Q9Y2G9	SBNO2	KIAA0963
UniProtKB:Q14439	GPR176	
UniProtKB:A6NLC8	TAF11L2	
UniProtKB:A6NLC5	C3orf70	
UniProtKB:O95411	MYO18A	TIAF1
UniProtKB:P39023	RPL3	OK/SW-cl.32
UniProtKB:Q14442	PIGH	
UniProtKB:Q14444	CAPRIN1	GPIAP1|GPIP137|M11S1|RNG105
UniProtKB:P25786	PSMA1	HC2|NU|PROS30|PSC2
UniProtKB:Q6P4E1	GOLM2	CASC4|UNQ2573/PRO6308
UniProtKB:P25788	PSMA3	HC8|PSC8
UniProtKB:P25789	PSMA4	HC9|PSC9
UniProtKB:Q9Y2H0	DLGAP4	DAP4|KIAA0964|SAPAP4
UniProtKB:Q30KQ8	DEFB112	DEFB12
UniProtKB:Q30KQ9	DEFB110	DEFB10|DEFB11|DEFB111
UniProtKB:P39019	RPS19	
UniProtKB:Q9NXU5	ARL15	ARFRP2
UniProtKB:Q8NCU8	MTLN	LEMP|LINC00116|MOXI|MPM|NCRNA00116|SMIM37
UniProtKB:Q14681	KCTD2	KIAA0176
UniProtKB:A0A0G2JMH3	LOC107984156	
UniProtKB:Q5VVJ2	MYSM1	KIAA1915
UniProtKB:O95433	AHSA1	C14orf3|HSPC322
UniProtKB:Q6P4I2	WDR73	HSPC264
UniProtKB:Q4W4Y0	C14orf28	DRIP1
UniProtKB:P10147	CCL3	G0S19-1|MIP1A|SCYA3
UniProtKB:Q5VVH5	IRAK1BP1	
UniProtKB:Q5VVH2	FKBP1C	
UniProtKB:Q8ND83	SLAIN1	C13orf32
UniProtKB:A7XYQ1	SOBP	JXC1
UniProtKB:P30613	PKLR	PK1|PKL
UniProtKB:P42575	CASP2	ICH1|NEDD2
UniProtKB:P42574	CASP3	CPP32
UniProtKB:P22090	RPS4Y1	RPS4Y|PRO2646
UniProtKB:P15514	AREG	AREGB|SDGF
UniProtKB:P42568	MLLT3	AF9|YEATS3
UniProtKB:P42566	EPS15	AF1P
UniProtKB:P22083	FUT4	ELFT|FCT3A
UniProtKB:P15529	CD46	MCP|MIC10
UniProtKB:P22079	LPO	SAPX
UniProtKB:P49281	SLC11A2	DCT1|DMT1|NRAMP2|OK/SW-cl.20
UniProtKB:P49279	SLC11A1	LSH|NRAMP|NRAMP1
UniProtKB:P05997	COL5A2	
UniProtKB:A6NKX4	SLC22A31	
UniProtKB:Q5VVC0	SPO16	C1orf146|SCRE
UniProtKB:P22059	OSBP	OSBP1
UniProtKB:P62380	TBPL1	TLF|TLP|TLP21|TRF2|TRP
UniProtKB:Q5VVB8	TMEM244	C6orf191
UniProtKB:A6NL88	SHISA7	
UniProtKB:A6NKW6	SHISAL2B	FAM159B
UniProtKB:P05981	HPN	TMPRSS1
UniProtKB:A6NL82	CFAP144	FAM183A
UniProtKB:I0J062	PANO1	PANO
UniProtKB:P05976	MYL1	
UniProtKB:O95470	SGPL1	KIAA1252
UniProtKB:O95475	SIX6	OPTX2|SIX9
UniProtKB:P22033	MMUT	MUT
UniProtKB:P49247	RPIA	RPI
UniProtKB:A6NKU9	SPDYE3	
UniProtKB:Q6P531	GGT6	
UniProtKB:A6NKT7	RGPD3	RGP3
UniProtKB:P04085	PDGFA	PDGF1
UniProtKB:P49221	TGM4	
UniProtKB:P22004	BMP6	VGR
UniProtKB:P22003	BMP5	
UniProtKB:P22001	KCNA3	HGK5
UniProtKB:P0C2Y1	NBPF7P	NBPF7
UniProtKB:P05937	CALB1	CAB27
UniProtKB:D6RJB6	USP17L20	
UniProtKB:P49207	RPL34	
UniProtKB:A6NKQ9	CGB1	
UniProtKB:A6NL26	OR5B21	
UniProtKB:Q9Y2P5	SLC27A5	ACSB|ACSVL6|FACVL3|FATP5
UniProtKB:Q6ZN79	ZNF705A	
UniProtKB:Q6ZMV8	ZNF730	
UniProtKB:Q6ZMV5	PPP4R3C	PPP4R3CP|SMEK3P
UniProtKB:P22681	CBL	CBL2|RNF55
UniProtKB:P22680	CYP7A1	CYP7
UniProtKB:P49895	DIO1	ITDI1|TXDI1
UniProtKB:Q6ZN66	GBP6	
UniProtKB:Q6ZMU5	TRIM72	MG53
UniProtKB:O95153	TSPOAP1	BZRAP1|KIAA0612|RBP1|RIMBP1
UniProtKB:Q6ZMU1	C3P1	
UniProtKB:P22676	CALB2	CAB29
UniProtKB:P22674	CCNO	
UniProtKB:P49888	SULT1E1	STE
UniProtKB:Q6ZMT9	DTHD1	
UniProtKB:Q6ZN57	ZFP2	ZNF751
UniProtKB:Q6ZN55	ZNF574	
UniProtKB:Q6ZN54	DEF8	
UniProtKB:Q6ZMT1	STAC2	
UniProtKB:Q6ZMS7	ZNF783	
UniProtKB:Q6ZN44	UNC5A	KIAA1976|UNC5H1
UniProtKB:O95163	ELP1	IKAP|IKBKAP
UniProtKB:P35408	PTGER4	PTGER2
UniProtKB:O95168	NDUFB4	
UniProtKB:P49863	GZMK	TRYP2
UniProtKB:Q6ZMR5	TMPRSS11A	ECRG1|HATL1|HESP
UniProtKB:Q6ZMR3	LDHAL6A	LDHL2
UniProtKB:Q6ZN32	ETV3L	
UniProtKB:Q6ZN30	BNC2	
UniProtKB:P29377	S100G	CABP9K|CALB3|S100D
UniProtKB:P29376	LTK	TYK1
UniProtKB:P29374	ARID4A	RBBP1|RBP1
UniProtKB:P29373	CRABP2	
UniProtKB:P29372	MPG	AAG|ANPG|MID1
UniProtKB:P29371	TACR3	NK3R|TAC3R
UniProtKB:Q6ZN28	MACC1	
UniProtKB:P49848	TAF6	TAF2E|TAFII70
UniProtKB:P49842	STK19	G11|RP1
UniProtKB:P49841	GSK3B	
UniProtKB:P49840	GSK3A	
UniProtKB:Q6ZN19	ZNF841	
UniProtKB:Q6ZN18	AEBP2	
UniProtKB:Q6ZN17	LIN28B	CSDD2
UniProtKB:Q6ZN16	MAP3K15	ASK3
UniProtKB:Q6ZN11	ZNF793	
UniProtKB:Q6ZMP0	THSD4	UNQ9334/PRO34005
UniProtKB:P29353	SHC1	SHC|SHCA
UniProtKB:P29350	PTPN6	HCP|PTP1C
UniProtKB:Q6ZN08	ZNF66	ZNF66P
UniProtKB:Q6ZN06	ZNF813	
UniProtKB:Q6ZN04	MEX3B	KIAA2009|RKHD3|RNF195
UniProtKB:Q6IEG0	SNRNP48	C6orf151
UniProtKB:Q6ZN01	MAMSTR	MASTR
UniProtKB:P22612	PRKACG	
UniProtKB:P49821	NDUFV1	UQOR1
UniProtKB:Q6ZMN8	CCNI2	
UniProtKB:Q6ZMN7	PDZRN4	LNX4|SEMCAP3L
UniProtKB:P22607	FGFR3	JTK4
UniProtKB:P49815	TSC2	TSC4
UniProtKB:P49810	PSEN2	AD4|PS2|PSNL2|STM2
UniProtKB:Q6IEE8	SLFN12L	SLFN5
UniProtKB:Q6IEE7	TMEM132E	
UniProtKB:Q6ZMM2	ADAMTSL5	THSD6
UniProtKB:P29323	EPHB2	DRT|EPHT3|EPTH3|ERK|HEK5|TYRO5
UniProtKB:P29322	EPHA8	EEK|HEK3|KIAA1459
UniProtKB:P49802	RGS7	
UniProtKB:P02100	HBE1	HBE
UniProtKB:P29317	EPHA2	ECK
UniProtKB:Q6ZMJ4	IL34	C16orf77
UniProtKB:Q9C0K7	STRADB	ALS2CR2|ILPIP|PRO1038
UniProtKB:Q9C0K3	ACTR3C	ARP11
UniProtKB:Q9C0K1	SLC39A8	BIGM103|ZIP8|PP3105
UniProtKB:Q9C0K0	BCL11B	CTIP2|RIT1
UniProtKB:Q6SPF0	SAMD1	
UniProtKB:Q6ZMI3	GLDN	COLM|UNQ9339/PRO34011
UniProtKB:Q9C0J9	BHLHE41	BHLHB3|DEC2|SHARP1
UniProtKB:Q9C0J8	WDR33	WDC146
UniProtKB:Q9C0J1	B3GNT4	UNQ1898/PRO4344
UniProtKB:Q6ZMH5	SLC39A5	ZIP5
UniProtKB:Q9C0I9	LRRC27	KIAA1674
UniProtKB:Q9C0I4	THSD7B	KIAA1679
UniProtKB:Q9C0I3	CCSER1	FAM190A|KIAA1680
UniProtKB:Q9C0I1	MTMR12	KIAA1682|PIP3AP
UniProtKB:P32881	IFNA8	
UniProtKB:Q6ZMG9	CERS6	LASS6
UniProtKB:Q9C0H9	SRCIN1	KIAA1684|P140|SNIP
UniProtKB:Q9C0H6	KLHL4	KIAA1687
UniProtKB:Q9C0H5	ARHGAP39	KIAA1688
UniProtKB:Q9C0H2	TTYH3	KIAA1691
UniProtKB:Q9C0G6	DNAH6	DNAHC6|DNHL1|HL2|KIAA1697
UniProtKB:Q9C0G0	ZNF407	KIAA1703
UniProtKB:Q4ZHG4	FNDC1	FNDC2|KIAA1866|MEL4B3
UniProtKB:Q9C0F3	ZNF436	KIAA1710
UniProtKB:Q9C0F1	CEP44	KIAA1712
UniProtKB:Q9C0F0	ASXL3	KIAA1713
UniProtKB:P32856	STX2	EPIM|STX2A|STX2B|STX2C
UniProtKB:Q6ZMD2	SPNS3	
UniProtKB:Q9C0E8	LNPK	KIAA1715|LNP
UniProtKB:Q9C0E4	GRIP2	KIAA1719
UniProtKB:Q9C0E2	XPO4	KIAA1721
UniProtKB:Q01167	FOXK2	ILF|ILF1
UniProtKB:P19099	CYP11B2	
UniProtKB:Q6ZMC9	SIGLEC15	CD33L3
UniProtKB:A0A590UK10	ARHGEF18	
UniProtKB:Q9C0D9	SELENOI	EPT1|KIAA1724|SELI
UniProtKB:Q9C0D7	ZC3H12C	KIAA1726|MCPIP3
UniProtKB:Q9C0D6	FHDC1	INF1|KIAA1727
UniProtKB:Q9C0D5	TANC1	KIAA1728
UniProtKB:Q9C0D4	ZNF518B	KIAA1729
UniProtKB:Q9C0D3	ZYG11B	KIAA1730
UniProtKB:Q9C0D2	CEP295	KIAA1731
UniProtKB:Q9C0D0	PHACTR1	KIAA1733|RPEL1
UniProtKB:Q01151	CD83	
UniProtKB:P19087	GNAT2	GNATC
UniProtKB:P19086	GNAZ	
UniProtKB:Q6ZMB5	TMEM184A	
UniProtKB:Q9C0C9	UBE2O	KIAA1734
UniProtKB:Q6ZMB0	B3GNT6	
UniProtKB:Q9C0C7	AMBRA1	DCAF3|KIAA1736
UniProtKB:Q9C0C6	CIPC	KIAA1737
UniProtKB:Q9C0C4	SEMA4C	KIAA1739|SEMAI|UNQ5855/PRO34487
UniProtKB:Q9C0C2	TNKS1BP1	KIAA1741|TAB182
UniProtKB:P19075	TSPAN8	TM4SF3
UniProtKB:Q9C0B9	ZCCHC2	C18orf49|KIAA1744
UniProtKB:Q9C0B7	TANGO6	KIAA1746|TMCO7
UniProtKB:Q9C0B6	BRINP2	DBCCR1L2|FAM5B|KIAA1747
UniProtKB:Q9C0B5	ZDHHC5	KIAA1748|ZNF375
UniProtKB:Q9C0B2	CFAP74	C1orf222|KIAA1751
UniProtKB:Q9C0B1	FTO	KIAA1752
UniProtKB:Q9C0B0	UNK	KIAA1753|ZC3H5|ZC3HDC5
UniProtKB:Q01130	SRSF2	SFRS2
UniProtKB:A0A5A2	TRBV5-8	TCRBV5S4A2T
UniProtKB:A0JLT2	MED19	LCMR1
UniProtKB:Q6IE81	JADE1	KIAA1807|PHF17
UniProtKB:A0PJW8	DAPL1	EEDA
UniProtKB:Q9C0A6	SETD5	KIAA1757
UniProtKB:A0ZSE6	TMEM30CP	CDC50C|TMEM30C
UniProtKB:Q9C0A1	ZFHX2	KIAA1056|KIAA1762|ZNF409
UniProtKB:Q9C0A0	CNTNAP4	CASPR4|KIAA1763
UniProtKB:A1A5B4	ANO9	PIG5|TMEM16J|TP53I5
UniProtKB:A1L4K1	FSD2	SPRYD1
UniProtKB:A2A2V5	SERTM1	C13orf36
UniProtKB:A2RTY3	HEATR9	C17orf66
UniProtKB:Q01118	SCN7A	SCN6A
UniProtKB:P12319	FCER1A	FCE1A
UniProtKB:P12318	FCGR2A	CD32|FCG2|FCGR2A1|IGFR2
UniProtKB:Q01113	IL9R	
UniProtKB:P12314	FCGR1A	FCG1|FCGR1|IGFR1
UniProtKB:A4D2P6	GRID2IP	
UniProtKB:Q01101	INSM1	IA1
UniProtKB:A5PLN9	TRAPPC13	C5orf44
UniProtKB:A5YM72	CARNS1	ATPGD1|KIAA1394
UniProtKB:A6H8Z2	FAM221B	C9orf128
UniProtKB:A6NMX2	EIF4E1B	
UniProtKB:P86397	HTD2	
UniProtKB:P19022	CDH2	CDHN|NCAD
UniProtKB:P19021	PAM	
UniProtKB:A8K855	EFCAB7	KIAA1799
UniProtKB:A8MZ36	EVPLL	
UniProtKB:Q6IE38	SPINK14	SPINK5L2
UniProtKB:Q6IE37	OVOS1	
UniProtKB:P19013	KRT4	CYK4
UniProtKB:P19012	KRT15	KRTB
UniProtKB:P0C8F1	PATE4	
UniProtKB:Q9C099	LRRCC1	CLERC|KIAA1764
UniProtKB:Q9C098	DCLK3	DCAMKL3|DCDC3C|KIAA1765
UniProtKB:Q6PB30	CSAG1	CSAGE
UniProtKB:Q9C091	GREB1L	C18orf6|KIAA1772
UniProtKB:Q9C086	INO80B	HMGA1L4|PAPA1|ZNHIT4
UniProtKB:P49798	RGS4	
UniProtKB:P49796	RGS3	
UniProtKB:P49795	RGS19	GAIP|GNAI3IP
UniProtKB:P49792	RANBP2	NUP358
UniProtKB:P49790	NUP153	
UniProtKB:Q9C075	KRT23	
UniProtKB:P49789	FHIT	
UniProtKB:P49788	RARRES1	PEIG1|TIG1
UniProtKB:Q4VXU2	PABPC1L	C20orf119
UniProtKB:P49773	HINT1	HINT|PKCI1|PRKCNH1
UniProtKB:P49771	FLT3LG	
UniProtKB:P22557	ALAS2	ALASE|ASB
UniProtKB:Q9C056	NKX6-2	GTX|NKX6B
UniProtKB:P49768	PSEN1	AD3|PS1|PSNL1
UniProtKB:P49767	VEGFC	
UniProtKB:P49765	VEGFB	VRF
UniProtKB:P49763	PGF	PGFL|PLGF
UniProtKB:P49761	CLK3	
UniProtKB:P49760	CLK2	
UniProtKB:P29279	CCN2	CTGF|HCS24|IGFBP8
UniProtKB:P49759	CLK1	CLK
UniProtKB:P49758	RGS6	
UniProtKB:P49757	NUMB	C14orf41
UniProtKB:Q9C040	TRIM2	KIAA0517|RNF86
UniProtKB:P49755	TMED10	TMP21
UniProtKB:P49754	VPS41	
UniProtKB:P49750	YLPM1	C14orf170|ZAP3
UniProtKB:Q9C037	TRIM4	RNF87
UniProtKB:Q9C035	TRIM5	RNF88
UniProtKB:P22532	SPRR2D	
UniProtKB:P22531	SPRR2E	
UniProtKB:P49748	ACADVL	VLCAD
UniProtKB:P49747	COMP	
UniProtKB:Q9C030	TRIM6	RNF89
UniProtKB:P22528	SPRR1B	
UniProtKB:Q9C029	TRIM7	GNIP|RNF90
UniProtKB:Q9C026	TRIM9	KIAA0282|RNF91
UniProtKB:P02042	HBD	
UniProtKB:P49736	MCM2	BM28|CCNL1|CDCL1|KIAA0030
UniProtKB:Q9C019	TRIM15	RNF93|ZNF178|ZNFB7
UniProtKB:Q9C010	PKIB	PRKACN2
UniProtKB:P49721	PSMB2	
UniProtKB:P49720	PSMB3	
UniProtKB:Q9C009	FOXQ1	HFH1
UniProtKB:Q9C005	DPY30	
UniProtKB:Q9C004	SPRY4	
UniProtKB:Q9C002	NMES1	C15orf48
UniProtKB:Q11206	ST3GAL4	CGS23|NANTA3|SIAT4C|STZ
UniProtKB:Q11203	ST3GAL3	SIAT6
UniProtKB:Q11201	ST3GAL1	SIAT4|SIAT4A
UniProtKB:P49619	DGKG	DAGK3
UniProtKB:O95299	NDUFA10	
UniProtKB:P29122	PCSK6	PACE4
UniProtKB:P29120	PCSK1	NEC1
UniProtKB:A6NP11	ZNF716	
UniProtKB:A0A7I2V2S6	LOC128031833	
UniProtKB:Q6ICB4	PHETA2	FAM109B
UniProtKB:Q6ICB0	DESI1	FAM152B|PPPDE2
UniProtKB:P57679	EVC	
UniProtKB:Q5VYX0	RNLS	C10orf59
UniProtKB:P0C6T2	OST4	
UniProtKB:Q5VZ89	DENND4C	C9orf55|C9orf55B
UniProtKB:O43897	TLL1	TLL
UniProtKB:O43896	KIF1C	KIAA0706
UniProtKB:O43895	XPNPEP2	
UniProtKB:A4UGR9	XIRP2	CMYA3
UniProtKB:P0C6S8	LINGO3	LERN2|LRRN6B
UniProtKB:O43889	CREB3	LZIP
UniProtKB:A0A0A6YYD4	TRBV13	
UniProtKB:Q5VYV7	SLX4IP	C20orf94
UniProtKB:A0A2Z4LIS9	FOXO3B	
UniProtKB:Q5VZ72	IZUMO3	C9orf134
UniProtKB:Q5VYV0	FOXB2	
UniProtKB:A0AAG2TVJ1	GOLGA6L2	
UniProtKB:D3DTV9	PRAC2	C17orf93|HOXB-AS5|HOXB13-AS1|NCRNA00253
UniProtKB:Q5VZ66	JAKMIP3	C10orf14|C10orf39|JAMIP3|NECC2
UniProtKB:D3W0D1	KLRF2	
UniProtKB:Q3ZCX4	ZNF568	
UniProtKB:O43869	OR2T1	
UniProtKB:O43868	SLC28A2	CNT2
UniProtKB:O43866	CD5L	API6|UNQ203/PRO229
UniProtKB:O43865	AHCYL1	DCAL|IRBIT|XPVKONA
UniProtKB:Q5VZ52	MORN5	C9orf113|C9orf18
UniProtKB:Q5VYS8	TUT7	HS2|KIAA1711|ZCCHC6
UniProtKB:Q5VYS4	MEDAG	AWMS3|C13orf33|MEDA4
UniProtKB:O43852	CALU	
UniProtKB:Q7M4L6	SHF	
UniProtKB:P59861	DEFB131A	DEFB131|DEFB31
UniProtKB:Q9Y2Q0	ATP8A1	ATPIA
UniProtKB:O43847	NRDC	NRD1
UniProtKB:O43837	IDH3B	
UniProtKB:A0AAG2TVE0	A0AAG2TVE0	
UniProtKB:P25445	FAS	APT1|FAS1|TNFRSF6
UniProtKB:Q3ZCT1	ZNF260	ZFP260
UniProtKB:O43829	ZBTB14	ZFP161|ZNF478
UniProtKB:Q5VZ19	TDRD10	UNQ9380/PRO34205
UniProtKB:Q5VZ18	SHE	
UniProtKB:O43826	SLC37A4	G6PT|G6PT1|PRO0685|TRG19
UniProtKB:Q6IC98	GRAMD4	DIP|KIAA0767
UniProtKB:O43824	GTPBP6	PGPL
UniProtKB:O43823	AKAP8	AKAP95
UniProtKB:O43822	CFAP410	C21orf2|LRRC76
UniProtKB:O43820	HYAL3	LUCA3
UniProtKB:Q5VYP0	SPATA31A3	FAM75A3
UniProtKB:O43819	SCO2	
UniProtKB:O43818	RRP9	RNU3IP2|U355K
UniProtKB:O43815	STRN	
UniProtKB:P59827	BPIFB4	C20orf186|LPLUNC4
UniProtKB:Q5VZ03	NXNL2	C9orf121
UniProtKB:Q6IBW4	NCAPH2	CAPH2
UniProtKB:A0AAG2TVC3	A0AAG2TVC3	
UniProtKB:O43809	NUDT21	CFIM25|CPSF25|CPSF5
UniProtKB:O43808	SLC25A17	PMP34
UniProtKB:O43805	SSNA1	NA14
UniProtKB:P59817	ZNF280A	SUHW1|ZNF280|ZNF636
UniProtKB:Q3ZCQ8	TIMM50	TIM50|PRO1512
UniProtKB:Q3ZCQ3	FAM174B	
UniProtKB:Q3ZCQ2	ANXA2R	AX2R|C5orf39
UniProtKB:P12111	COL6A3	
UniProtKB:P12110	COL6A2	
UniProtKB:P12109	COL6A1	
UniProtKB:P12107	COL11A1	COLL6
UniProtKB:P12104	FABP2	FABPI
UniProtKB:Q5VYK3	ECPAS	ECM29|KIAA0368
UniProtKB:Q6IBS0	TWF2	PTK9L|MSTP011
UniProtKB:Q3ZCN5	OTOGL	C12orf64
UniProtKB:Q9Y343	SNX24	SBBI31|UNQ654/PRO1284
UniProtKB:Q5VYJ5	MALRD1	C10orf112|DIET1
UniProtKB:Q95460	MR1	
UniProtKB:Q3ZCM7	TUBB8	
UniProtKB:P42898	MTHFR	
UniProtKB:P42892	ECE1	
UniProtKB:Q3LIE5	ADPRM	C17orf48|MDS006|Nbla03831
UniProtKB:Q14194	CRMP1	DPYSL1|ULIP3
UniProtKB:P22392	NME2	NM23B
UniProtKB:P0C6C1	ANKRD34C	
UniProtKB:A0A0B4J264	TRAV38-1	
UniProtKB:Q6UN15	FIP1L1	FIP1|RHE
UniProtKB:P49593	PPM1F	KIAA0015|POPX2
UniProtKB:P49591	SARS1	SARS|SERS
UniProtKB:P49590	HARS2	HARSL|HARSR|HO3
UniProtKB:E0CX11	STMP1	C7orf73
UniProtKB:A6NNZ2	TUBB8B	
UniProtKB:A5A3E0	POTEF	A26C1B
UniProtKB:P42858	HTT	HD|IT15
UniProtKB:P49589	CARS1	CARS
UniProtKB:P49588	AARS1	AARS
UniProtKB:P0C6A0	ZGLP1	GLP1
UniProtKB:P49585	PCYT1A	CTPCT|PCYT1
UniProtKB:A6NNY8	USP27X	USP22L|USP27
UniProtKB:P22362	CCL1	SCYA1
UniProtKB:P22352	GPX3	GPXP
UniProtKB:P42830	CXCL5	ENA78|SCYB5
UniProtKB:P29084	GTF2E2	TF2E2
UniProtKB:P29083	GTF2E1	TF2E1
UniProtKB:A6NNW6	ENO4	C10orf134
UniProtKB:E5RQL4	FTCDNL1	FONG
UniProtKB:Q9Y2U5	MAP3K2	MAPKKK2|MEKK2
UniProtKB:P29074	PTPN4	
UniProtKB:A6NNV3	SPDYE16	
UniProtKB:Q11130	FUT7	
UniProtKB:Q6P1Q0	LETMD1	
UniProtKB:Q11128	FUT5	
UniProtKB:E9PJI5	NPIPA7	
UniProtKB:P22314	UBA1	A1S9T|UBE1
UniProtKB:P22310	UGT1A4	GNT1|UGT1
UniProtKB:P0C5Z0	H2AB2	H2AB3|H2ABBD|H2AFB|H2AFB2|H2AFB3
UniProtKB:A6NNS2	DHRS7C	SDR32C2
UniProtKB:P22309	UGT1A1	GNT1|UGT1
UniProtKB:P0C5Y9	H2AB1	H2AFB1
UniProtKB:P22307	SCP2	
UniProtKB:P22303	ACHE	
UniProtKB:P22301	IL10	
UniProtKB:P29034	S100A2	S100L
UniProtKB:P29033	GJB2	
UniProtKB:Q6BEB4	SP5	
UniProtKB:A0AAG2TV02	hCG_2003024	
UniProtKB:P29017	CD1C	
UniProtKB:P29016	CD1B	
UniProtKB:B2RN74	OR11H12	
UniProtKB:Q3LI83	KRTAP24-1	KAP24.1
