lyso_score1,lyso_score2,lyso_score3,lyso_score4,lyso_score5,lyso_score6,lyso_score7,lyso_score8,lyso_score9,lyso_score10,lyso_score11,lyso_score12,lyso_score13,lyso_score14,lyso_score15,lyso_score16,lyso_score17,lyso_score18,lyso_score19,lyso_score20,lyso_score21,lyso_score22,lyso_score23,lyso_score24,lyso_score25,lyso_score26,lyso_score27,lyso_score28,lyso_score29,lyso_score30,lyso_score31,lyso_score32,lyso_score33,lyso_score34,lyso_score35,lyso_score36,lyso_score37,lyso_score38,lyso_score39,lyso_score40
4.00222466665971,-0.274184377818069,0.371682987611073,-1.53462685510442,0.478653969968555,-0.937939932524401,-0.583936168548836,-0.996286717568536,1.77031790169221,-1.74498577332855,0.420739612851578,-1.20640835237903,-0.311033169633412,0.990737693410939,-1.48992787766022,0.434125775495204,-2.13005828548294,-0.149734662034403,-0.020877605964469,0.734383522569881,-0.113801494445663,1.02054542274328,0.58133274296096,-0.10419937571938,0.661169451634174,0.171871660174148,0.1833554456741,-0.190292551368623,-0.961667993631211,-0.066604807314728,-0.27900197952354,0.0795555011613953,0.252291864413634,0.0556574140176047,-0.240680589620229,-0.0584284037217479,-0.110118559850675,-0.176314961235361,0.262840888704222,-0.126471515726832
-3.71628176354391,-8.98387882210706,0.702458567022757,-1.56204886662037,0.38844574933316,-2.506528340612,-1.68173576894656,-2.20983521710784,-1.57504800916285,3.0258090305203,1.61180405236634,0.774596049629475,0.499034842905725,0.424898832392683,1.17330218586857,0.799809246782057,-1.50977447397802,-0.68081989861307,0.0646916532486822,-0.592202603842093,1.08424929214016,-0.234702379742842,0.0759284590715094,-1.00271619638869,-0.332980385570932,0.540470064380943,0.209854447709585,0.231110848442404,-0.140599318552803,-0.0921083651733825,0.033905226728846,0.199229276983491,-0.0928251602702317,-0.213986444122621,0.0504996567893685,0.0548898409576955,-0.0284466032741946,0.0224649853950449,0.0755921728262261,0.0241492194597617
4.57493314306355,0.66842364259557,1.84137642028222,3.75620934095624,1.44193505824847,1.30347252574884,0.67259201318409,-0.681920515389318,-4.52431160979339,1.35210567068426,0.46135664388508,-0.349477517993537,-0.228584386919452,-0.69016761024992,-1.13195260514633,0.492706013484888,0.242555045967298,0.369576444140426,0.196386763579878,0.768743299089262,-0.0502182062815656,-0.524993924653254,-0.245193004461486,-0.108737792691259,0.535522999399404,-0.425761869797221,0.877612896664102,-0.145801491083203,0.413785247705956,0.193253795490707,-0.48859869825166,-0.0702700871360038,-0.369494373113054,0.323210197741801,-0.115871321795282,-0.278761153996496,-0.232451254807937,-0.208031185749743,0.241338679889616,0.050931275349487
5.64129055379999,6.81081481259016,1.02149862657614,-3.11215922871757,-0.490366315111957,-1.04674818799568,-2.95505623619151,-0.493173113436337,-2.76767458378039,0.50623202241854,-0.770695799425682,-0.388164692211141,0.254998923385568,-0.448781000994032,-0.42958756610367,0.0841247098567969,-0.645389352252487,0.662855266099084,-0.544638139271158,-1.3853062247956,-1.31385707876173,-0.166796686925091,1.12753562219065,0.0580008350784807,0.779879123185392,0.408639021678711,-0.105113070974898,0.47557767735372,0.207082900554899,0.0101630401490458,0.371203781437604,-0.0870970200619861,0.0822858113335754,0.0449346588093634,0.298597139935361,0.281176480940455,-0.0507400108516501,0.102668425817886,-0.0488186879252097,0.0476101080776232
-5.92855184743729,-9.57480252861196,-4.14105092666008,-0.0780154731386905,-0.570667752341216,-5.58933942683375,1.48626520609171,1.10967107154479,-0.459696342636859,0.906738121541313,-1.38240107111214,1.0715397390021,1.03166501136947,-1.35007911493455,-2.05931053661932,-0.643098432375829,-0.434892134433926,0.330148093109703,-0.419289014730622,-0.0560746548008621,-0.0909307029524835,-0.234406691041115,-0.977829174115219,0.831530306069338,0.32880251312861,0.148133978496001,-0.687516122167225,-0.0453920500748689,-0.220847858543301,0.101066859786049,0.0450819507641466,0.0147485006472157,-0.0480160971166295,0.166530397586463,-0.0903084289806034,0.0571593615071797,-0.0414534229234538,0.0450084276422924,-0.0029475111725179,-0.0448508483231924
2.42428150703454,-2.0115888733211,-3.75882650845773,0.410381608059177,1.44475063086808,-0.741226993580473,-0.481235136005803,0.231206071863624,0.255862636990542,-1.13951124767772,-1.51023277911582,-0.989910699343154,0.22500266229073,0.586067084330428,-0.629613514643312,0.378769386181936,0.938037420242927,-0.455239980963749,-0.0946687173003717,-0.891011877673676,-0.151495662806651,-0.150316396533542,-0.070483768766383,-1.29347463519658,-0.0559343808787644,0.0988599396849186,-0.27058933582925,0.463770701270709,0.323648098095348,0.656887849950209,0.157631913692544,-0.254250678012948,0.053382784291178,-0.247643751453445,-0.41969590851409,-0.529839132679396,-0.0340059010832344,-0.300422245309744,-0.202056923165728,-0.283767715342404
4.75795739365151,1.40001657351073,-0.71339633824194,-0.237563493796182,-0.190817638323922,-0.533468019524409,-0.47266066285953,0.225382754951108,0.299024003707415,-0.145784176409431,0.294168633132399,-1.03374016362782,-0.258015803621072,0.190832499188535,-1.31720424403341,-0.730227008910673,-0.043485852404795,0.0211969297928882,-0.141574375246567,0.388141652687738,-0.0907376862923378,-0.413005720461478,0.380057659548178,0.758638424911249,-0.917624749634185,0.0687014357904723,0.135235714588164,0.314077191068249,-0.162857666302351,-0.0903893509497027,0.0660914616564425,-0.12368214428508,-0.694755409289062,-0.932217778073351,-0.112239472256196,0.131548636226081,0.0263586939361889,-0.218575899913618,0.058226533096664,0.296039308260476
2.87111273020459,-1.85263328480858,-2.89274057764579,0.0354467705409929,1.19987382686442,0.41539097414648,-0.291096105240009,0.170833322234746,0.194249029290908,-1.50921730030764,0.236361583210094,-0.961290847386994,-0.126975946160608,0.529158113783069,-0.568864146893422,0.153746533060392,0.140726992113934,-0.36655967706631,-0.449515456733764,-0.261573161349358,0.139441110090623,0.0433556933529649,-0.388116376110829,-0.366767791325114,0.111296360281676,0.209118051365371,0.30324129221996,-0.169042864337481,0.108064571564953,-0.236492711349883,0.315175455032347,-0.426834698148748,-0.16169360484658,0.0827382577500952,-0.20836419695337,-0.341060987090555,0.0740480948866713,0.833366489733578,0.192714872081962,0.327495078142997
3.6149798397002,0.250088337549712,0.650954468513375,-2.23858006774055,-0.231912645539937,-1.09005271843866,0.606975974701371,-1.94433107399653,1.42587905799636,-0.844070135666842,3.44793201483235,-1.24515072569341,1.88688259250033,-0.994257334552364,1.14435051813044,1.50482172739577,1.03537261588205,1.0518812894119,-0.370183188652464,0.115524783660311,-0.662571497523806,-0.707389211385932,-0.457457542434865,0.463104248415395,-0.210637419436654,0.0128385035450764,-0.212304357851588,0.618636550346493,-0.291968931013407,-0.260113053477695,-0.322350552377941,-0.076796775238559,0.281618493354423,0.073901591884518,-0.122996413677555,-0.180566148906958,-0.0832247538885426,-0.0222732027269235,-0.00892403310311292,0.00201219415028574
5.48817843670586,4.54899946808612,0.781118382657213,-3.04446925896341,0.715674320976706,-1.57534139128152,-1.1581503163302,-0.71322338755291,-0.00446793772849476,-0.668857570296268,0.078242566505184,-0.516533156841365,0.634024278164271,0.154594808044366,-0.114626817068698,-0.405262975955091,0.54938203305541,0.996943212470298,0.432676846457411,0.96076073228888,1.4980053196723,0.495745129327313,-0.858299380056561,0.146552657422175,0.601605397121641,0.0332358693205799,0.533058612681249,0.190107514984157,0.187858781485095,0.329975553117945,0.916600494673364,0.165992099431298,0.302481379934184,-0.137130312031491,0.326004756746759,0.0111884002263101,-0.0394259445094125,-0.120008449041934,-0.156145172966288,0.127951240749348
