40,116,67
40,117,66
40,117,67
40,118,66
40,118,67
41,111,69
41,116,66
41,116,67
41,117,65
41,117,66
41,117,67
41,118,66
41,118,67
42,110,69
42,111,68
42,111,69
42,112,66
42,112,67
42,112,68
42,112,69
42,113,66
42,113,67
42,114,65
42,114,66
42,114,67
42,115,65
42,115,66
42,115,67
42,116,64
42,116,65
42,116,66
42,117,63
42,117,64
42,117,65
42,117,66
42,117,67
42,118,63
42,118,66
42,118,67
42,119,62
42,119,63
43,110,68
43,110,69
43,111,66
43,111,67
43,111,68
43,111,69
43,112,66
43,112,67
43,112,68
43,112,69
43,113,64
43,113,65
43,113,66
43,113,67
43,114,64
43,114,65
43,114,66
43,114,67
43,115,64
43,115,65
43,115,66
43,115,67
43,116,63
43,116,64
43,116,65
43,116,66
43,116,67
43,117,62
43,117,63
43,117,64
43,117,65
43,117,66
43,117,67
43,118,62
43,118,63
43,118,64
43,118,65
43,118,67
43,119,62
43,119,63
43,119,64
43,119,65
44,107,69
44,108,69
44,109,68
44,109,69
44,110,66
44,110,67
44,110,68
44,110,69
44,110,70
44,111,65
44,111,66
44,111,67
44,111,68
44,111,69
44,112,64
44,112,65
44,112,66
44,112,67
44,112,68
44,112,69
44,113,63
44,113,64
44,113,65
44,113,66
44,113,67
44,114,62
44,114,63
44,114,64
44,114,65
44,114,66
44,114,67
44,115,61
44,115,62
44,115,63
44,115,64
44,115,65
44,115,66
44,115,67
44,116,60
44,116,61
44,116,62
44,116,63
44,116,64
44,116,65
44,116,66
44,116,67
44,116,78
44,116,79
44,117,60
44,117,61
44,117,62
44,117,63
44,117,64
44,117,65
44,117,66
44,117,67
44,117,77
44,118,59
44,118,60
44,118,61
44,118,62
44,118,63
44,118,64
44,118,65
44,119,62
44,119,63
44,119,64
44,119,65
44,121,69
44,121,70
44,122,68
44,122,69
44,122,70
44,122,71
44,122,72
44,122,73
44,123,69
44,123,72
44,123,73
45,106,69
45,107,68
45,107,69
45,108,67
45,108,68
45,108,69
45,109,66
45,109,67
45,109,68
45,109,69
45,110,66
45,110,67
45,110,68
45,110,69
45,110,70
45,111,65
45,111,66
45,111,67
45,111,68
45,111,69
45,111,70
45,112,64
45,112,65
45,112,66
45,112,67
45,112,68
45,112,69
45,112,70
45,113,62
45,113,63
45,113,64
45,113,65
45,113,66
45,113,67
45,113,68
45,113,69
45,113,70
45,114,61
45,114,62
45,114,63
45,114,64
45,114,65
45,114,66
45,114,67
45,114,68
45,114,69
45,114,70
45,114,71
45,114,79
45,114,80
45,114,81
45,115,60
45,115,61
45,115,62
45,115,63
45,115,64
45,115,65
45,115,66
45,115,67
45,115,68
45,115,69
45,115,70
45,115,71
45,115,77
45,115,78
45,115,79
45,115,80
45,115,81
45,116,59
45,116,60
45,116,61
45,116,62
45,116,63
45,116,64
45,116,65
45,116,66
45,116,67
45,116,71
45,116,72
45,116,73
45,116,74
45,116,75
45,116,76
45,116,77
45,116,78
45,116,79
45,116,80
45,117,59
45,117,60
45,117,61
45,117,62
45,117,63
45,117,64
45,117,65
45,117,66
45,117,67
45,117,71
45,117,72
45,117,73
45,117,74
45,117,75
45,117,76
45,117,77
45,117,78
45,117,79
45,118,59
45,118,60
45,118,61
45,118,62
45,118,63
45,118,64
45,118,65
45,118,69
45,118,73
45,118,74
45,118,75
45,118,76
45,118,77
45,118,78
45,119,60
45,119,61
45,119,62
45,119,63
45,119,64
45,119,65
45,119,69
45,119,70
45,119,71
45,119,73
45,119,74
45,119,75
45,119,76
45,119,77
45,120,60
45,120,61
45,120,62
45,120,63
45,120,68
45,120,69
45,120,70
45,120,71
45,120,72
45,120,73
45,120,74
45,120,75
45,121,62
45,121,63
45,121,66
45,121,67
45,121,68
45,121,69
45,121,70
45,121,71
45,121,72
45,121,73
45,121,74
45,121,75
45,122,62
45,122,63
45,122,66
45,122,67
45,122,68
45,122,69
45,122,70
45,122,71
45,122,72
45,122,73
45,122,74
45,122,75
45,123,66
45,123,67
45,123,68
45,123,69
45,123,72
45,123,73
45,124,68
46,106,68
46,107,67
46,107,68
46,107,69
46,108,67
46,108,68
46,108,69
46,109,66
46,109,67
46,109,68
46,109,69
46,110,65
46,110,66
46,110,67
46,110,68
46,110,69
46,110,70
46,111,64
46,111,65
46,111,66
46,111,67
46,111,68
46,111,69
46,111,70
46,112,63
46,112,64
46,112,65
46,112,66
46,112,67
46,112,68
46,112,69
46,112,70
46,112,81
46,113,60
46,113,61
46,113,62
46,113,63
46,113,64
46,113,65
46,113,66
46,113,67
46,113,68
46,113,69
46,113,70
46,113,78
46,113,79
46,113,80
46,113,81
46,114,60
46,114,61
46,114,62
46,114,63
46,114,64
46,114,65
46,114,66
46,114,67
46,114,68
46,114,69
46,114,70
46,114,71
46,114,73
46,114,74
46,114,75
46,114,76
46,114,77
